Date,Description,Amount,Type
23-10-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/950395486430/RBLobq5e7hr7a57,2442.68,DR
23-10-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK/642007988244/YBLtsn4gx7775f8,2979.88,DR
23-10-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK/339128671855/ICI37c6gekyt1d3,1685.0,DR
23-10-2022,NEFT/ICICI BANK/701456303746/Mazagon Dock/Transfer,1356.11,DR
23-10-2022,NEFT/ICICI BANK/963090272035/HDFC AMC/Transfer,1681.37,DR
23-10-2022,NEFT/AXIS BANK/186252087346/Mazagon Dock/Transfer,2306.25,DR
23-10-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/832521069643/RBLvp8cr882mb1m,1809.06,DR
23-10-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/882231420484/YBLy9qchhulclj4,1476.44,DR
23-10-2022,NEFT/AIRTEL PAYMENTS/669379969436/ABB Dividend/Transfer,3033.55,DR
23-10-2022,UPI/gpay-1124412000/Refund from YES BANK 036441783479/ICI,3518.89,CR
23-10-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK/284723076015/PYTM4295940919783XXXXXXXXXX,2775.27,DR
23-10-2022,NEFT/HDFC BANK/037696020993/MutualFund/Transfer,3306.55,DR
23-10-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/335828246587/PPPL8286589954495XXXXXXXXXX,2299.23,DR
23-10-2022,UPI/blinkit.payu@hd/Payment for 534/HDFC BANK/443400953812/AXL282inbw7blrv,3573.88,DR
23-10-2022,UPI/zeptomarketplac/Payment for 111/AIRTEL PAYMENTS/334297778192/ICI0a1wzmbrbrh9,1282.32,DR
23-10-2022,NEFT/HDFC BANK/097763842467/Zerodha/Transfer,1251.99,DR
22-10-2022,UPI/zeptomarketplac/Payment for 345/YES BANK/370324691685/ICI1vu6y73gb8af,886.88,DR
22-10-2022,NEFT/HDFC BANK/745245607690/HDFC AMC/Transfer,1935.22,DR
22-10-2022,NEFT/AIRTEL PAYMENTS/223692260588/MutualFund/Transfer,2898.89,DR
22-10-2022,NEFT/AIRTEL PAYMENTS/191804206508/Zerodha/Transfer,1214.22,DR
22-10-2022,UPI/blinkit.payu@hd/Payment for 780/HDFC BANK/700900389840/AXLrvoza9qsnbno,2025.27,DR
22-10-2022,UPI/gpay-1124412000/Refund from AIRTEL PAYMENTS 685638589393/ICI,7503.79,CR
22-10-2022,NEFT/AIRTEL PAYMENTS/973375247119/Mazagon Dock/Transfer,1698.16,DR
22-10-2022,NEFT/AIRTEL PAYMENTS/098011515938/Zerodha/Transfer,2474.28,DR
22-10-2022,UPI/swiggyupi@axb/Payment for 220/AXIS BANK/735733860576/YBL8t0mw22qosbn,1844.72,DR
22-10-2022,NEFT/HDFC BANK/305021332141/MutualFund/Transfer,1634.24,DR
22-10-2022,UPI/gpay-1124412000/Payment for 347/ICICI BANK/235766459628/RBLi5h36307v058,1880.43,DR
22-10-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/321132388465/PYTM1998172988332XXXXXXXXXX,885.45,DR
22-10-2022,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/321071212972/PYTM8455278804051XXXXXXXXXX,1137.87,DR
22-10-2022,UPI/gpay-1124412000/Refund from AXIS BANK 776001618079/YBL,4004.49,CR
22-10-2022,NEFT/ICICI BANK/124383065665/ABB Dividend/Transfer,3496.28,DR
22-10-2022,NEFT/YES BANK/815605251871/MutualFund/Transfer,623.85,DR
21-10-2022,NEFT/HDFC BANK/954783382955/ABB Dividend/Transfer,1673.57,DR
21-10-2022,UPI/gpay-1124412000/Payment for 313/HDFC BANK/176128197707/PPPLqv1q2p6e3013,2890.13,DR
21-10-2022,UPI/paytmqr6cu3by@p/Payment for 543/AIRTEL PAYMENTS/141453830542/ICIrnogaxyhspnl,2055.85,DR
21-10-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK/298875100802/ICIgbz432srgehm,3582.09,DR
21-10-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/739901452455/PYTM2856005350093XXXXXXXXXX,778.31,DR
21-10-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/717002815490/PPPL6659866958397XXXXXXXXXX,3735.36,DR
21-10-2022,UPI/zeptomarketplac/UPIIntent/YES BANK/432759314298/PYTM3857546040737XXXXXXXXXX,620.81,DR
21-10-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/236972237822/PPPL7306085154092XXXXXXXXXX,971.73,DR
21-10-2022,UPI/blinkit.payu@hd/Payment for 946/AIRTEL PAYMENTS/889334746424/PPPLbg99iakh7hnq,3327.17,DR
21-10-2022,UPI/blinkit.payu@hd/Payment from Ph/YES BANK/102086638699/YBL7ev18wiapy1s,2070.81,DR
21-10-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK/271979302873/ICIk30ri25pqelt,2406.87,DR
21-10-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/042262861243/PPPLvu1b9waq0pm2,3522.85,DR
21-10-2022,ACH/ABB Dividend 4633/PR9186255AI07,8903.88,CR
21-10-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/001818299110/PYTM1841243305696XXXXXXXXXX,1055.59,DR
21-10-2022,NEFT/HDFC BANK/916692548240/MutualFund/Transfer,1754.82,DR
21-10-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/366234422821/AXLtm4yqeq51eqq,2083.6,DR
20-10-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/207530444168/ICIyl7cmtam1fdf,3865.17,DR
20-10-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/869799070752/PPPL97sfkiunf6pn,1123.82,DR
20-10-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/840388550422/PYTM9484523803989XXXXXXXXXX,573.85,DR
20-10-2022,NEFT/ICICI BANK/486657243027/MutualFund/Transfer,2405.35,DR
20-10-2022,NEFT/AIRTEL PAYMENTS/659228676358/MutualFund/Transfer,3815.74,DR
20-10-2022,NEFT/YES BANK/904298604186/MutualFund/Transfer,2941.43,DR
20-10-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/038759683926/PPPL8617990921996XXXXXXXXXX,3705.24,DR
20-10-2022,UPI/paytmqr6cu3by@p/Payment for 676/AIRTEL PAYMENTS/402270662392/YBL53ns55774olp,2540.26,DR
20-10-2022,NEFT/HDFC BANK/786394570374/ABB Dividend/Transfer,1377.84,DR
20-10-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK/310124542446/PPPLd3mg0b0d1ktt,799.53,DR
20-10-2022,UPI/gpay-1124412000/Payment for 718/YES BANK/196977530024/AXLna801omq1d47,1415.38,DR
20-10-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/657310125108/AXLg6iv1smnvoqg,3911.27,DR
20-10-2022,NEFT/YES BANK/651086439489/Zerodha/Transfer,3652.12,DR
20-10-2022,ACH/ABB Dividend 3948/PR8468831AI07,5466.96,CR
20-10-2022,ACH/HDFC AMC 7541/PR7085679AI07,3678.1,CR
20-10-2022,NEFT/AIRTEL PAYMENTS/541074497711/Mazagon Dock/Transfer,2120.26,DR
19-10-2022,NEFT/AIRTEL PAYMENTS/546531624889/HDFC AMC/Transfer,551.19,DR
19-10-2022,UPI/zeptomarketplac/Payment for 172/YES BANK/974349144834/AXL4qwbrfmamv00,908.1,DR
19-10-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/759114119284/PYTM1454252785640XXXXXXXXXX,913.53,DR
19-10-2022,ACH/Mazagon Dock 3363/PR5473771AI07,5481.86,CR
19-10-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/479058780110/PYTM5675589745699XXXXXXXXXX,1571.93,DR
19-10-2022,UPI/swiggyupi@axb/Refund from AXIS BANK 986952193986/AXL,3577.3,CR
19-10-2022,NEFT/AXIS BANK/987719131794/Zerodha/Transfer,2257.68,DR
19-10-2022,UPI/gpay-1124412000/UPIIntent/YES BANK/641429974768/PPPL2953642474079XXXXXXXXXX,2478.65,DR
19-10-2022,NEFT-YBL197477701655-Zerodha-A/C-vopeaybd8o3o-00197477701655-YESB,7833.85,CR
19-10-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK/615296281925/YBL9p32hmdrspah,1977.13,DR
19-10-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/942302051208/PPPL7630307162834XXXXXXXXXX,3693.08,DR
19-10-2022,UPI/zeptomarketplac/Payment for 734/HDFC BANK/202849791735/RBLfk6ad5lwin0o,690.82,DR
19-10-2022,NEFT/YES BANK/186411722433/Zerodha/Transfer,1702.96,DR
19-10-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/454011697918/PYTM5921488657673XXXXXXXXXX,2294.09,DR
19-10-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/160341081111/PPPLh1e06qa6teen,2126.96,DR
19-10-2022,UPI/gpay-1124412000/Payment for 324/YES BANK/195741067586/RBLj9x0ckow9re7,2742.89,DR
18-10-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/135953046411/PPPLsfg9sfj4epsr,3703.52,DR
18-10-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/537254130226/PPPL9019797542599XXXXXXXXXX,2605.65,DR
18-10-2022,NEFT/HDFC BANK/663256072948/Zerodha/Transfer,2582.06,DR
18-10-2022,UPI/zeptomarketplac/Payment from Ph/YES BANK/059446665302/AXLjg49v5ezls3x,1271.58,DR
18-10-2022,UPI/zeptomarketplac/Payment for 439/YES BANK/850367058637/AXL0vl995i5x16u,1769.34,DR
18-10-2022,UPI/blinkit.payu@hd/Payment for 982/YES BANK/146926981392/YBLpsozaiuod13x,1655.11,DR
18-10-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK/902245404567/PYTM6781635519492XXXXXXXXXX,2279.76,DR
18-10-2022,UPI/zeptomarketplac/Payment for 573/ICICI BANK/188262445065/ICI53bx78mkdsmx,3829.67,DR
18-10-2022,NEFT/AXIS BANK/488852113388/MutualFund/Transfer,3176.33,DR
18-10-2022,NEFT-AXL900574521736-ABB Dividend-A/C-055c6kg2kbog-00900574521736-YESB,7656.51,CR
18-10-2022,NEFT/YES BANK/258310590271/HDFC AMC/Transfer,3064.47,DR
18-10-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK/624790771218/ICIfliyj3ud9vml,3039.17,DR
18-10-2022,NEFT/HDFC BANK/022814205291/MutualFund/Transfer,1692.77,DR
18-10-2022,ACH/MutualFund 2861/PR1903444AI07,1199.85,CR
18-10-2022,NEFT/YES BANK/926268044249/Zerodha/Transfer,1283.86,DR
18-10-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/697360513769/PPPL5320077516193XXXXXXXXXX,2476.51,DR
17-10-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK/250353183185/PYTM8125635946921XXXXXXXXXX,997.51,DR
17-10-2022,NEFT/AIRTEL PAYMENTS/901973373207/HDFC AMC/Transfer,609.19,DR
17-10-2022,UPI/gpay-1124412000/Payment for 951/HDFC BANK/461690742251/PPPL2fbipk2n02hl,2356.92,DR
17-10-2022,NEFT/AIRTEL PAYMENTS/832466550457/HDFC AMC/Transfer,1910.59,DR
17-10-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/205773934444/AXL935qmr6yvnm5,3688.64,DR
17-10-2022,UPI/paytmqr6cu3by@p/Payment for 780/AXIS BANK/133354865046/ICIktcf3e5y1op4,3458.61,DR
17-10-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/347513246065/PYTM7131403478190XXXXXXXXXX,3522.01,DR
17-10-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/287823252830/YBLrjxlrb265qh6,2608.32,DR
17-10-2022,UPI/gpay-1124412000/Payment for 875/AIRTEL PAYMENTS/384978834801/PPPLeguyal5u7bmt,1903.65,DR
17-10-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK/584190909563/PPPL2670924881995XXXXXXXXXX,1751.12,DR
