Date,Description,Amount,Type
31-12-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/688563640010/PPPL4373478220230XXXXXXXXXX,4426.45,DR
31-12-2022,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/298098908410/PYTM3023158758996XXXXXXXXXX,4294.03,DR
31-12-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/046086392083/PPPL7117519957908XXXXXXXXXX,4773.72,DR
31-12-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/309528151744/PYTM6686247218428XXXXXXXXXX,2905.69,DR
31-12-2022,NEFT-ICI800633456104-MutualFund-A/C-gktsow9x4i24y973-00800633456104-YESB,10445.0,CR
31-12-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/444229482397/PYTM2282253844105XXXXXXXXXX,4206.84,DR
31-12-2022,UPI/zeptomarketplac/Payment for 768/HDFC BANK LTD/161108758873/PPPLw4kz9n9nyjv2pril,3381.92,DR
31-12-2022,UPI/blinkit.payu@hd/Payment for 752/YES BANK LIMITE/274318132256/PPPL23yi9wnmoh9hb1pu,700.64,DR
31-12-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/868718670714/PPPL9173145251412XXXXXXXXXX,1188.09,DR
31-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/510365062848/PPPL4019040312553XXXXXXXXXX,4942.76,DR
31-12-2022,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/804719955842/PYTM7068483193406XXXXXXXXXX,380.16,DR
31-12-2022,NEFT-AXL253104482520-CRISIL-A/C-msgxxdvln6iqge5c-00253104482520-YESB,27663.87,CR
31-12-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/320292829564/AXLm3wcapojvodh0crw,1032.28,DR
31-12-2022,UPI/gpay-1124412000/Refund from AXIS BANK 164861972784/ICI,13490.13,CR
31-12-2022,NEFT/HDFC BANK LTD/392586258333/Mazagon Dock/Transfer,1343.3,DR
31-12-2022,UPI/paytmqr6cu3by@p/Payment for 427/AXIS BANK/061541841356/AXLijwad0mv6tahv05a,973.15,DR
31-12-2022,NEFT/AXIS BANK/732949747810/Mazagon Dock/Transfer,1974.51,DR
31-12-2022,NEFT/ICICI BANK/238566134142/CRISIL/Transfer,2529.99,DR
31-12-2022,UPI/swiggyupi@axb/Payment for 306/AXIS BANK/130144265356/PPPLw6hic121diqw30cp,4037.05,DR
31-12-2022,UPI/zeptomarketplac/Payment for 966/AIRTEL PAYMENTS/309246187771/YBL99w9x2fr05y6p47b,273.56,DR
31-12-2022,UPI/gpay-1124412000/Payment for 934/HDFC BANK LTD/493242380702/ICIjflnefetuy8tm97c,739.31,DR
31-12-2022,UPI/blinkit.payu@hd/Payment for 205/HDFC BANK LTD/793977618054/AXLmkloa98lxpsboef2,2284.1,DR
31-12-2022,UPI/gpay-1124412000/Payment from Ph/YES BANK LIMITE/574663887224/AXLoys1gy5vo9bj47rd,2788.78,DR
31-12-2022,NEFT/HDFC BANK LTD/009406798015/Mazagon Dock/Transfer,3574.4,DR
31-12-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/071512900215/ICI3trihmtckgtm9cck,1926.09,DR
31-12-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/812807056907/AXL00ulolbza95a8ug4,941.38,DR
31-12-2022,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/276174686783/PPPL6698390385377XXXXXXXXXX,2487.53,DR
31-12-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/407311994556/PYTM3425664540854XXXXXXXXXX,4658.01,DR
31-12-2022,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/627354771886/PPPL6145921558135XXXXXXXXXX,4212.33,DR
31-12-2022,NEFT/YES BANK LIMITE/348540198932/Mazagon Dock/Transfer,1650.48,DR
31-12-2022,NEFT/HDFC BANK LTD/446863814862/HDFC AMC/Transfer,4592.1,DR
31-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/626297436602/PPPLlwimtflrc34z8y2m,3354.57,DR
31-12-2022,UPI/paytmqr6cu3by@p/Payment for 304/AXIS BANK/329533395545/AXLpyysknqpqo1rj3oc,4857.72,DR
31-12-2022,UPI/paytmqr6cu3by@p/Payment for 862/AIRTEL PAYMENTS/959533233867/YBLnbfiqevmmlzi69sh,4970.35,DR
31-12-2022,UPI/gpay-1124412000/Payment for 896/YES BANK LIMITE/697871439230/PPPLmqv30zeaabjsss63,803.63,DR
31-12-2022,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/539404345293/RBLsrwnkowkzf9an73g,2041.4,DR
31-12-2022,UPI/swiggyupi@axb/Payment for 904/AXIS BANK/980846943763/ICIql3yak0oxpp4deqo,1570.73,DR
31-12-2022,UPI/zeptomarketplac/Payment for 115/AIRTEL PAYMENTS/192760259009/RBL4in0tuzhez2vt57c,1237.66,DR
31-12-2022,NEFT/HDFC BANK LTD/582616502213/MutualFund/Transfer,1892.11,DR
31-12-2022,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/318127135920/PPPL8252619490438XXXXXXXXXX,3940.79,DR
31-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/820940673492/PPPLmlx0obzv45tdxsn6,2010.71,DR
31-12-2022,UPI/zeptomarketplac/Payment for 672/ICICI BANK/354110891929/ICIpvxq0snn3rz3fy81,1372.0,DR
31-12-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/673060447543/PPPL8453320000984XXXXXXXXXX,4221.85,DR
31-12-2022,NEFT/HDFC BANK LTD/418879673994/ABB Dividend/Transfer,4308.23,DR
31-12-2022,UPI/blinkit.payu@hd/Payment for 751/AIRTEL PAYMENTS/351446721578/YBLo9kd5g54eccbgsd6,4257.19,DR
31-12-2022,NEFT/AIRTEL PAYMENTS/285911671999/ABB Dividend/Transfer,2629.76,DR
30-12-2022,NEFT/ICICI BANK/343502267519/Mazagon Dock/Transfer,307.65,DR
30-12-2022,NEFT/HDFC BANK LTD/908979350247/Zerodha/Transfer,4535.49,DR
30-12-2022,NEFT/AXIS BANK/860695494410/Mazagon Dock/Transfer,3814.85,DR
30-12-2022,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/687604840912/PYTM4190080130419XXXXXXXXXX,2803.74,DR
30-12-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/782807230224/RBLxg68ntx0hu6543q8,4914.9,DR
30-12-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/467829400499/PYTM2677729743719XXXXXXXXXX,4639.7,DR
30-12-2022,NEFT/AIRTEL PAYMENTS/223950250974/Mazagon Dock/Transfer,2042.33,DR
30-12-2022,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/160180770745/AXLlpg7l43cwm55g4rb,3844.93,DR
30-12-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/515537747073/PPPL3344835419798XXXXXXXXXX,1677.31,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment for 715/HDFC BANK LTD/701184581471/ICIopwbb30v10t6q4g5,437.61,DR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/904463050776/RBLtrom0bh4p4e2mwa3,468.41,DR
30-12-2022,ACH/Zerodha 5166/PR7203573AI07,2190.66,CR
30-12-2022,NEFT/HDFC BANK LTD/594603900790/CRISIL/Transfer,1725.59,DR
30-12-2022,UPI/zeptomarketplac/Payment for 961/AIRTEL PAYMENTS/163272871355/YBLkc8kwo4ewejqh8xz,3368.71,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment for 796/ICICI BANK/799236072212/RBLp87pae47p6c9otcp,143.39,DR
30-12-2022,NEFT/YES BANK LIMITE/432949006042/Zerodha/Transfer,3352.26,DR
30-12-2022,UPI/swiggyupi@axb/Payment for 415/YES BANK LIMITE/720544448324/PPPLu31i00nwp9nfa6p9,4949.68,DR
30-12-2022,NEFT-RBL126153056743-Zerodha-A/C-xwfqfyoxnf6efc2u-00126153056743-YESB,19287.29,CR
30-12-2022,UPI/zeptomarketplac/Payment for 405/AIRTEL PAYMENTS/642291808915/PPPL9878dgo2b6uoivu0,43.38,DR
30-12-2022,NEFT/AIRTEL PAYMENTS/776531758409/MutualFund/Transfer,1637.53,DR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/979323257216/RBL6q3jqc9kti027fww,1599.46,DR
30-12-2022,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/162519275132/PPPL1368367861111XXXXXXXXXX,267.35,DR
30-12-2022,NEFT/AXIS BANK/749947130576/CRISIL/Transfer,2158.87,DR
30-12-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/730707092312/PYTM3407188648907XXXXXXXXXX,2174.18,DR
30-12-2022,ACH/ABB Dividend 8123/PR4949319AI07,8348.51,CR
30-12-2022,NEFT/HDFC BANK LTD/661562201195/CRISIL/Transfer,1437.17,DR
30-12-2022,NEFT/YES BANK LIMITE/346614216643/CRISIL/Transfer,1115.13,DR
30-12-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/841122944006/RBL50k0ajkb9brwihdy,3630.6,DR
30-12-2022,UPI/zeptomarketplac/Payment for 865/YES BANK LIMITE/442143351879/YBL2tjnabso2vmn306k,3586.9,DR
30-12-2022,NEFT-AXL035086435833-Zerodha-A/C-spagsx5hmzvvajnl-00035086435833-YESB,11424.53,CR
30-12-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/081871541726/AXLpm8dzanjnslguorw,1371.89,DR
30-12-2022,NEFT/YES BANK LIMITE/355628729513/ABB Dividend/Transfer,154.97,DR
30-12-2022,NEFT/AIRTEL PAYMENTS/323561805760/ABB Dividend/Transfer,1030.41,DR
30-12-2022,UPI/swiggyupi@axb/Payment for 541/HDFC BANK LTD/512677083056/ICId9uvswz6s2y9gft0,502.59,DR
30-12-2022,UPI/gpay-1124412000/Payment for 767/HDFC BANK LTD/385233440603/AXLuyi1onf355vmlrd7,441.45,DR
30-12-2022,UPI/gpay-1124412000/Refund from HDFC BANK LTD 841331019301/RBL,21750.57,CR
30-12-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/569782624382/PPPL1923893949122XXXXXXXXXX,4123.27,DR
30-12-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/865502740292/PPPLbsczx124a5brmkk0,2433.27,DR
30-12-2022,UPI/gpay-1124412000/Payment for 764/ICICI BANK/574502983371/ICIvfwtaqmkebt19ezi,1317.91,DR
30-12-2022,NEFT/AIRTEL PAYMENTS/107727277995/ABB Dividend/Transfer,1990.25,DR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/529327380618/RBL5rgl4vbdk3yxnsxf,2188.96,DR
30-12-2022,NEFT/ICICI BANK/381389035352/ABB Dividend/Transfer,2802.04,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment for 507/HDFC BANK LTD/340207018500/YBL50a87qlvuaintajv,362.85,DR
30-12-2022,UPI/blinkit.payu@hd/Payment for 667/AXIS BANK/194632703896/RBLvylt8aqe39yegij4,2529.84,DR
30-12-2022,UPI/blinkit.payu@hd/Payment for 992/HDFC BANK LTD/296215709160/RBLex68kyq5dus0lr54,4994.23,DR
30-12-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/167336421283/RBLikzsa8swz8phg287,1299.92,DR
30-12-2022,UPI/gpay-1124412000/Payment for 254/YES BANK LIMITE/001014411428/ICI4z6h0060p0yp572p,3459.16,DR
30-12-2022,UPI/swiggyupi@axb/Payment for 180/AIRTEL PAYMENTS/359169010957/YBLyskf6ombymc2v336,3305.63,DR
30-12-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/867581152241/PPPL4903064644733XXXXXXXXXX,1622.65,DR
30-12-2022,UPI/gpay-1124412000/Payment for 787/YES BANK LIMITE/326478233781/ICIo5plsqgfvdo4sn2r,1711.41,DR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/751054925147/PPPLk9eac3r7rsy36lgr,3729.83,DR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/893921488693/AXLafbvbur4lal0ssj0,3773.15,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/861105541500/RBLqmetmwsjn80t77o2,1101.89,DR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/125368757800/AXLnz58qef94i5bpspj,3470.61,DR
30-12-2022,UPI/gpay-1124412000/Payment for 531/HDFC BANK LTD/974558974379/YBL67dha7lk9udbrm63,3672.4,DR
30-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/648434146678/PPPL8336210995153XXXXXXXXXX,2791.13,DR
30-12-2022,ACH/ABB Dividend 3050/PR3977225AI07,27013.81,CR
30-12-2022,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/278334061711/RBLtql99b8o0ykklrqo,3712.78,DR
30-12-2022,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/646659646245/PPPL7984572797977XXXXXXXXXX,1551.07,DR
30-12-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/550605685219/PPPL4uzt6g6v7mf3wqje,2566.51,DR
30-12-2022,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/890950547000/PPPL7586491787063XXXXXXXXXX,1813.69,DR
30-12-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/916961149771/PYTM5282062792513XXXXXXXXXX,3792.89,DR
30-12-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/493230235192/RBLyzg1vnq87wolc9n7,4289.54,DR
30-12-2022,NEFT/HDFC BANK LTD/286985798943/Mazagon Dock/Transfer,4782.44,DR
30-12-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/049074237538/PPPL5715875066933XXXXXXXXXX,4728.44,DR
30-12-2022,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/727827835227/AXL7i5ruteqyo3pcnj7,4870.69,DR
30-12-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/040588489234/RBLpqwvt5awzcv38eml,3499.69,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/229954946362/AXLs684zgmkg8okkof2,1048.25,DR
30-12-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/024561694874/AXL8lm5doqx2ixd8gfb,2355.93,DR
30-12-2022,UPI/blinkit.payu@hd/Payment for 118/YES BANK LIMITE/588228272691/RBLxr7l3xnoyp3ekq3e,747.35,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/105400216757/YBLjm8vqs59mc78ztkp,35.26,DR
30-12-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/649426166077/PPPLwr2t3zr35nqjy2dm,288.29,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/034704412403/ICI5fyl8v4dmbd4jh3g,745.46,DR
30-12-2022,UPI/zeptomarketplac/Payment for 920/HDFC BANK LTD/798683307792/PPPL2tolvrcqx7weou11,4558.82,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment for 850/YES BANK LIMITE/299007764405/PPPL1lwp5u6m5pdshb7v,3292.81,DR
30-12-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/231216920891/PYTM2358310966389XXXXXXXXXX,1319.34,DR
30-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/480298000761/ICIoxqxvmggs9bkiqgc,4534.49,DR
30-12-2022,NEFT/AXIS BANK/797674025606/ABB Dividend/Transfer,935.24,DR
30-12-2022,NEFT/HDFC BANK LTD/963492625398/Zerodha/Transfer,3597.95,DR
30-12-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/621725786452/PYTM2838852337893XXXXXXXXXX,152.25,DR
30-12-2022,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/657596901247/YBLxl5p4v05bflqjour,1022.21,DR
30-12-2022,UPI/gpay-1124412000/Payment for 666/ICICI BANK/435987879963/RBLc1n28e03kz8ecf9v,2850.78,DR
29-12-2022,NEFT/HDFC BANK LTD/768363389385/Mazagon Dock/Transfer,2386.66,DR
29-12-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/475820823489/PYTM1190990995255XXXXXXXXXX,4280.14,DR
29-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/204396677034/PPPLhtii0rhks5l6phpt,4103.1,DR
29-12-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/788660955494/YBLqbwrmqdsi4o4humq,4186.11,DR
29-12-2022,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/309406636739/PYTM2029784602087XXXXXXXXXX,2371.42,DR
29-12-2022,NEFT/HDFC BANK LTD/606876082967/ABB Dividend/Transfer,274.91,DR
29-12-2022,UPI/zeptomarketplac/Payment for 196/AIRTEL PAYMENTS/811239808544/ICIjzsq6vy9lmnx1bt1,1689.61,DR
29-12-2022,NEFT/ICICI BANK/699765748691/MutualFund/Transfer,3163.66,DR
29-12-2022,UPI/swiggyupi@axb/Payment for 104/YES BANK LIMITE/725742367805/PPPL2wufkgyxxvyb2cd7,277.0,DR
29-12-2022,NEFT/YES BANK LIMITE/318362041135/CRISIL/Transfer,4358.17,DR
29-12-2022,UPI/zeptomarketplac/Payment for 866/YES BANK LIMITE/018587000766/AXL84zglkrafhpfd9jv,422.46,DR
29-12-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/894353561080/YBL65cq6f1q95s05zm4,844.01,DR
29-12-2022,UPI/blinkit.payu@hd/Payment for 657/ICICI BANK/309997282028/ICIojht5xv56u92zt79,641.78,DR
29-12-2022,UPI/gpay-1124412000/Payment for 677/AXIS BANK/812727536355/AXLr14rtv7tdlhozb99,4053.18,DR
29-12-2022,NEFT/YES BANK LIMITE/062183465545/ABB Dividend/Transfer,4265.34,DR
29-12-2022,UPI/zeptomarketplac/Payment for 483/AXIS BANK/031418418419/RBLeloucldtd13ncgwe,2143.98,DR
29-12-2022,NEFT/AIRTEL PAYMENTS/737083798333/ABB Dividend/Transfer,3400.56,DR
29-12-2022,UPI/swiggyupi@axb/Refund from YES BANK LIMITE 066005432827/YBL,23864.93,CR
29-12-2022,NEFT/AIRTEL PAYMENTS/557296754907/CRISIL/Transfer,407.39,DR
29-12-2022,UPI/blinkit.payu@hd/Payment for 172/ICICI BANK/190182385314/PPPL9eekuhnpf9ryb63f,1639.64,DR
29-12-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/680536904895/PPPL4359534881824XXXXXXXXXX,2091.29,DR
29-12-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/124916108655/ICI8aicd5v3j2mde12s,4061.75,DR
29-12-2022,UPI/paytmqr6cu3by@p/Payment for 773/AXIS BANK/713375876561/RBLuz5l3lq51t5lo3zn,4234.55,DR
29-12-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/857419327298/RBL55a2d1lvms4kdwcg,2465.6,DR
29-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/102776531294/PYTM7255348125994XXXXXXXXXX,3442.07,DR
29-12-2022,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/935327851147/ICIkq3ejetiqe698f52,1161.66,DR
29-12-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/908908997819/YBLq0mqdb4yt6gailu6,2880.5,DR
29-12-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/025450514913/PPPL7177566482195XXXXXXXXXX,4346.77,DR
29-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/036305479024/PYTM4685161909511XXXXXXXXXX,15.85,DR
29-12-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/436553837234/PPPL4672128090296XXXXXXXXXX,4457.41,DR
29-12-2022,NEFT/HDFC BANK LTD/909179870132/MutualFund/Transfer,1130.75,DR
29-12-2022,UPI/swiggyupi@axb/Payment for 616/ICICI BANK/014779907124/YBLdzirntpjfmute40x,1756.35,DR
29-12-2022,NEFT-ICI308551766428-Mazagon Dock-A/C-om2ficvbbp6tlj2f-00308551766428-YESB,19659.47,CR
29-12-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/430243521383/PPPL8095143313462XXXXXXXXXX,4055.15,DR
29-12-2022,NEFT/AXIS BANK/343400645435/Mazagon Dock/Transfer,2049.33,DR
29-12-2022,NEFT/YES BANK LIMITE/830978651672/HDFC AMC/Transfer,4736.77,DR
29-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/050310642446/YBLwzhmlfln7a1yzcd1,1921.56,DR
29-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/239859979050/AXLnwoynx3nnaq8t37v,1516.01,DR
29-12-2022,NEFT/HDFC BANK LTD/058292877611/Mazagon Dock/Transfer,4743.73,DR
29-12-2022,ACH/Mazagon Dock 2630/PR5476846AI07,16602.26,CR
29-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/872655247642/YBL49ogajnnmrh6ekq0,1371.69,DR
29-12-2022,NEFT/AIRTEL PAYMENTS/957857037230/Mazagon Dock/Transfer,4280.2,DR
29-12-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/046810755269/ICIskh96b5vgtdxb2o3,2323.83,DR
29-12-2022,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/198619472762/AXL73dwgmfaxdt6yir0,4811.87,DR
29-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/084961878127/PPPL8682370171525XXXXXXXXXX,4249.45,DR
29-12-2022,UPI/blinkit.payu@hd/Payment for 928/ICICI BANK/968504517347/RBLs2vxtmwkmvy2td9s,3331.63,DR
29-12-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/124634131510/ICIzrov1l1g1gjohzn2,4092.33,DR
29-12-2022,NEFT/AIRTEL PAYMENTS/285038065654/CRISIL/Transfer,3017.4,DR
29-12-2022,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/134607291981/PPPL4826989147867XXXXXXXXXX,727.99,DR
29-12-2022,NEFT/AIRTEL PAYMENTS/439950566465/Mazagon Dock/Transfer,2604.34,DR
29-12-2022,UPI/swiggyupi@axb/Payment for 602/AXIS BANK/827510890323/YBLc4elpi6jxb4tbyds,3250.15,DR
29-12-2022,ACH/Zerodha 8436/PR6951906AI07,6242.67,CR
29-12-2022,NEFT/HDFC BANK LTD/416963110404/Zerodha/Transfer,3617.4,DR
29-12-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/771714143789/PYTM1716534998115XXXXXXXXXX,132.11,DR
29-12-2022,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/756180179005/AXL2zm2w08t8fsjs2r1,4354.9,DR
