Date,Description,Amount,Type
30-06-2024,UPI/zeptomarketplac/UPIIntent/ICICI BANK/260475305364/PYTM4516160581021XXXXXXXXXX,4947.15,DR
30-06-2024,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/945924091668/PPPL9b8loj8l6x9fob09,355.19,DR
30-06-2024,NEFT/YES BANK LIMITE/414768176485/Mazagon Dock/Transfer,3362.81,DR
30-06-2024,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/858772423376/PPPLpifufxx7qu3dnl22,326.67,DR
30-06-2024,NEFT/ICICI BANK/142411011589/Mazagon Dock/Transfer,3028.87,DR
30-06-2024,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/925034552923/PPPL4964594980787XXXXXXXXXX,1099.68,DR
30-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/990268961810/PPPL4252941593511XXXXXXXXXX,1639.81,DR
30-06-2024,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/339534426153/PPPL9086823726185XXXXXXXXXX,317.3,DR
30-06-2024,UPI/paytmqr6cu3by@p/Payment for 303/YES BANK LIMITE/498051014639/ICInoqbj5gtnnrl4tkr,3705.37,DR
30-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/678042037748/RBLiqwhhdu11ee5l304,3957.14,DR
30-06-2024,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/885656698474/PPPL1019605559564XXXXXXXXXX,1261.9,DR
30-06-2024,NEFT/ICICI BANK/453762370488/ABB Dividend/Transfer,3118.42,DR
30-06-2024,NEFT/AXIS BANK/117534509997/Zerodha/Transfer,3470.68,DR
30-06-2024,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/530992470329/PYTM6187574727592XXXXXXXXXX,4579.75,DR
30-06-2024,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/326654909294/PYTM5609670127844XXXXXXXXXX,3968.77,DR
30-06-2024,UPI/zeptomarketplac/Payment for 574/AIRTEL PAYMENTS/171916860010/ICIah66bbmjnr7vn21x,3599.65,DR
30-06-2024,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/773635503243/PYTM3972318259775XXXXXXXXXX,1521.8,DR
30-06-2024,ACH/CRISIL 1490/PR6438999AI07,11907.21,CR
30-06-2024,UPI/swiggyupi@axb/Payment for 729/HDFC BANK LTD/200560427210/YBLq3ompphesqmjcudl,524.92,DR
30-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/227077614923/RBLnqokrw6mtkux0ddw,4743.67,DR
30-06-2024,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/851413312390/PPPL7119031688552XXXXXXXXXX,1070.74,DR
30-06-2024,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/735670858987/PPPLuvfqxd7pirn5c38b,805.48,DR
30-06-2024,UPI/zeptomarketplac/Payment for 351/HDFC BANK LTD/182678967519/ICIduqv4lmodoj6to0v,578.37,DR
30-06-2024,UPI/zeptomarketplac/Payment for 503/AIRTEL PAYMENTS/568137868773/ICI0mraht0i0coga2ar,538.15,DR
30-06-2024,NEFT/ICICI BANK/766677540823/Zerodha/Transfer,2828.58,DR
30-06-2024,UPI/zeptomarketplac/Payment for 408/HDFC BANK LTD/839777135124/ICI9ac4i8gzfc98zhvd,2326.36,DR
30-06-2024,UPI/zeptomarketplac/Payment for 144/HDFC BANK LTD/615657597811/AXLczd01gs3bgksalei,856.76,DR
30-06-2024,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/150590776086/PYTM8793491169568XXXXXXXXXX,4096.63,DR
30-06-2024,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/474517109565/PPPLe0441gmhmsprhgr6,2144.39,DR
30-06-2024,NEFT/ICICI BANK/245895653390/Mazagon Dock/Transfer,2789.61,DR
30-06-2024,NEFT/HDFC BANK LTD/713248582222/Mazagon Dock/Transfer,3244.28,DR
30-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/061972492132/PYTM7807357551787XXXXXXXXXX,2321.81,DR
30-06-2024,UPI/zeptomarketplac/Payment for 230/HDFC BANK LTD/813926946701/ICI35mil01boayduj3d,4023.58,DR
30-06-2024,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/830201646587/PYTM7347786077534XXXXXXXXXX,1053.78,DR
30-06-2024,UPI/blinkit.payu@hd/Payment for 888/ICICI BANK/559009869733/PPPL0k685tokhsh2292x,3267.22,DR
30-06-2024,NEFT/ICICI BANK/756430880392/Mazagon Dock/Transfer,4209.94,DR
30-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/359300823549/YBLncj5ir6kknjcvpe2,1875.36,DR
30-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/437454335889/PPPL4374424982789XXXXXXXXXX,3743.22,DR
30-06-2024,NEFT-AXL823998658727-CRISIL-A/C-vhekkcpc2obuiqyr-00823998658727-YESB,6713.82,CR
30-06-2024,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/373097364866/PPPL3934011851579XXXXXXXXXX,193.55,DR
30-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/290660398171/PYTM2674327319805XXXXXXXXXX,1908.15,DR
30-06-2024,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/492772144790/YBLkri6r96pvfsnzvq7,3726.51,DR
30-06-2024,NEFT/AXIS BANK/431976115884/CRISIL/Transfer,3634.18,DR
30-06-2024,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/672605817700/PPPL8491552633154XXXXXXXXXX,1995.95,DR
30-06-2024,UPI/gpay-1124412000/Payment for 874/YES BANK LIMITE/448035129260/YBLhlpc0amk5g5rju28,4245.83,DR
30-06-2024,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/998787085757/PPPL4167652983401XXXXXXXXXX,81.64,DR
30-06-2024,NEFT/AIRTEL PAYMENTS/583856208848/ABB Dividend/Transfer,4722.24,DR
30-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/104636416311/PYTM6388127616484XXXXXXXXXX,3936.57,DR
30-06-2024,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/271842432901/ICIhcxmp41hecog9s2p,826.02,DR
30-06-2024,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/866612325108/YBLgr5qjwjgdvzbfgom,293.59,DR
30-06-2024,ACH/MutualFund 1626/PR3766606AI07,4684.91,CR
30-06-2024,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/975047162001/PPPL8120531305420XXXXXXXXXX,2633.69,DR
30-06-2024,NEFT/HDFC BANK LTD/537185054476/HDFC AMC/Transfer,2538.87,DR
30-06-2024,UPI/paytmqr6cu3by@p/Refund from YES BANK LIMITE 097796704940/AXL,19055.53,CR
30-06-2024,UPI/paytmqr6cu3by@p/Payment for 491/AIRTEL PAYMENTS/741092889335/ICI1yjz93ygfm1tm1e2,1409.73,DR
30-06-2024,UPI/zeptomarketplac/Payment for 889/YES BANK LIMITE/994029884235/RBLyuztesvzf933b5ml,4049.06,DR
30-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/960052297614/PYTM6823589063634XXXXXXXXXX,2386.3,DR
30-06-2024,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/745213116209/PYTM6808241286899XXXXXXXXXX,629.57,DR
30-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/493218308735/AXLome6n46cuzrolt61,259.97,DR
29-06-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/850121729863/AXLpp123pk8wcmkiar1,2861.35,DR
29-06-2024,NEFT/AIRTEL PAYMENTS/334692486811/ABB Dividend/Transfer,3258.07,DR
29-06-2024,UPI/gpay-1124412000/UPIIntent/AXIS BANK/773135149204/PPPL5517649877001XXXXXXXXXX,1001.31,DR
29-06-2024,ACH/HDFC AMC 3949/PR1629351AI07,29986.89,CR
29-06-2024,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/476096068684/YBLgzlwn4c2z8sf8gtj,574.17,DR
29-06-2024,UPI/blinkit.payu@hd/Payment for 592/HDFC BANK LTD/684679807045/AXL2f6dyo220jsmxvbn,831.52,DR
29-06-2024,UPI/gpay-1124412000/Payment for 697/ICICI BANK/349023755330/AXL8roi26uqhsz21wsc,1461.01,DR
29-06-2024,UPI/swiggyupi@axb/Payment for 324/ICICI BANK/737816661242/RBLzuqm53tiy76je8hd,2998.49,DR
29-06-2024,UPI/zeptomarketplac/Refund from YES BANK LIMITE 812113966659/RBL,21285.86,CR
29-06-2024,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/756633380241/PPPL6032325295509XXXXXXXXXX,886.9,DR
29-06-2024,UPI/blinkit.payu@hd/Payment for 745/AXIS BANK/400864831796/ICI2puhg40ljo8xjulb,3814.24,DR
29-06-2024,NEFT/AXIS BANK/193137659801/CRISIL/Transfer,4009.12,DR
29-06-2024,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/699784386409/PPPL4095051661561XXXXXXXXXX,2945.62,DR
29-06-2024,ACH/ABB Dividend 9565/PR7817445AI07,27467.07,CR
29-06-2024,NEFT/YES BANK LIMITE/455533599458/MutualFund/Transfer,1176.12,DR
29-06-2024,NEFT/ICICI BANK/860548051371/Zerodha/Transfer,3324.89,DR
29-06-2024,UPI/blinkit.payu@hd/Payment for 356/ICICI BANK/575690758577/ICIc9gy6rnxwxds2y7c,3632.81,DR
29-06-2024,UPI/blinkit.payu@hd/Refund from YES BANK LIMITE 749966704258/ICI,15511.79,CR
29-06-2024,NEFT/AXIS BANK/646063168417/ABB Dividend/Transfer,507.66,DR
29-06-2024,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/285016802794/ICI6j8ncbtq0vjq8pbl,2202.46,DR
29-06-2024,NEFT/YES BANK LIMITE/972498523007/Mazagon Dock/Transfer,323.63,DR
29-06-2024,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/525143110887/PYTM8117649779685XXXXXXXXXX,882.16,DR
29-06-2024,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/552248468500/ICIhv3i85kujcj5e19p,2179.78,DR
29-06-2024,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/549331212612/PPPL2346056597458XXXXXXXXXX,3774.67,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment for 571/YES BANK LIMITE/579707034840/RBLo63m31csbp0wha5m,3023.31,DR
29-06-2024,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/417727190127/PPPL4821975730975XXXXXXXXXX,3858.32,DR
29-06-2024,UPI/zeptomarketplac/Payment for 141/ICICI BANK/723705923189/PPPLrd3wlmjpex0t2vsw,1132.2,DR
29-06-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/886730215779/AXLn8ggitt60lf7az78,4291.59,DR
29-06-2024,UPI/zeptomarketplac/Payment for 910/HDFC BANK LTD/833770514445/RBLxvsa5nr2c6eb4ir5,382.05,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/607425803607/PPPLml8ml1vbs9rlbot8,4732.25,DR
29-06-2024,NEFT/ICICI BANK/248780652736/Zerodha/Transfer,1070.71,DR
29-06-2024,UPI/gpay-1124412000/Payment from Ph/YES BANK LIMITE/778299595431/ICIy94qpteg2j8wuws1,350.63,DR
29-06-2024,NEFT/ICICI BANK/610024203979/Zerodha/Transfer,3264.59,DR
29-06-2024,NEFT/HDFC BANK LTD/842646444703/Mazagon Dock/Transfer,1665.24,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment for 381/AXIS BANK/462388176944/ICI2jlhfpa5mrqk9drs,3660.0,DR
29-06-2024,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/026819624888/PPPL1760706051832XXXXXXXXXX,3188.25,DR
29-06-2024,NEFT/AXIS BANK/503830097503/MutualFund/Transfer,377.87,DR
29-06-2024,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/346511398725/PYTM1601538522682XXXXXXXXXX,3687.05,DR
29-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/984336663429/PYTM6058750906018XXXXXXXXXX,1204.76,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/334918264935/ICI9li31h8brdib3dyl,2195.7,DR
29-06-2024,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/920615121554/PPPL1362288526398XXXXXXXXXX,2640.38,DR
29-06-2024,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/643951059782/PYTM6588610464242XXXXXXXXXX,607.82,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment for 835/AXIS BANK/971941738573/PPPLk1wkuslvt1dsxuen,3352.38,DR
29-06-2024,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/301641620363/PPPL9925209966438XXXXXXXXXX,1608.4,DR
29-06-2024,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/198858497239/PYTM4218634802548XXXXXXXXXX,368.73,DR
29-06-2024,UPI/gpay-1124412000/Payment for 593/HDFC BANK LTD/284444299918/PPPL34o8hg3kmhwxqf3z,559.06,DR
29-06-2024,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/681110662809/PPPL2703561089671XXXXXXXXXX,4401.8,DR
29-06-2024,NEFT/AXIS BANK/380642142084/CRISIL/Transfer,1283.62,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment for 861/HDFC BANK LTD/538452085322/ICIw3yg16rygshedhje,3317.22,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment for 179/YES BANK LIMITE/696958676124/ICI0nulv1za8dp61f58,4964.01,DR
29-06-2024,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/113944195560/PYTM2344141986377XXXXXXXXXX,2854.73,DR
29-06-2024,NEFT/YES BANK LIMITE/576726492523/HDFC AMC/Transfer,3372.17,DR
29-06-2024,NEFT/ICICI BANK/163128040379/Zerodha/Transfer,327.97,DR
29-06-2024,NEFT-YBL348021547606-ABB Dividend-A/C-t3v11sjbbiw85zva-00348021547606-YESB,28752.46,CR
29-06-2024,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/370576940559/PYTM4577280253931XXXXXXXXXX,3178.7,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment for 771/AXIS BANK/870619841717/RBLyb5ypxxf2v23zdsf,3168.56,DR
29-06-2024,UPI/paytmqr6cu3by@p/Payment for 146/AXIS BANK/795664069094/PPPLkn94pu86328ixlpa,2527.75,DR
29-06-2024,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/123740033262/PPPL6230885079369XXXXXXXXXX,2122.29,DR
29-06-2024,NEFT/AXIS BANK/108722694004/ABB Dividend/Transfer,1688.29,DR
29-06-2024,UPI/zeptomarketplac/Refund from AXIS BANK 836649956350/PPPL,17408.27,CR
29-06-2024,UPI/zeptomarketplac/Refund from AIRTEL PAYMENTS 825637879019/PPPL,23270.67,CR
29-06-2024,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/510850499061/PPPL7686398584932XXXXXXXXXX,252.81,DR
29-06-2024,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/306894658660/ICIuygtxr0bqfbm0xuh,4597.55,DR
29-06-2024,NEFT/AXIS BANK/991407255905/Zerodha/Transfer,4515.19,DR
29-06-2024,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/311466662308/RBL9vfmjcqqcjm1v4u7,2877.67,DR
29-06-2024,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/804566486960/AXLgowca2oxdfzxj68y,4623.66,DR
29-06-2024,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/141442245684/PPPL7340395654536XXXXXXXXXX,2488.39,DR
29-06-2024,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/948275445025/AXLfxkykifsjae4z0yn,3553.86,DR
29-06-2024,UPI/gpay-1124412000/UPIIntent/AXIS BANK/984721967408/PYTM4049095189788XXXXXXXXXX,3739.7,DR
29-06-2024,UPI/zeptomarketplac/Payment for 648/AXIS BANK/876849186517/ICIpk53vbzpd8mzmdwd,3334.92,DR
29-06-2024,UPI/zeptomarketplac/Payment for 589/YES BANK LIMITE/655183326259/AXLq62t2vxeko4k257y,1742.45,DR
29-06-2024,NEFT/AXIS BANK/392502883901/Zerodha/Transfer,4328.07,DR
29-06-2024,NEFT/AIRTEL PAYMENTS/767462254051/ABB Dividend/Transfer,2588.53,DR
29-06-2024,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/121549431433/AXLxwpnyehy7qzdkoqe,4262.95,DR
29-06-2024,UPI/gpay-1124412000/Refund from HDFC BANK LTD 046468270567/RBL,4809.47,CR
29-06-2024,ACH/CRISIL 4725/PR7272634AI07,17667.33,CR
29-06-2024,NEFT/AIRTEL PAYMENTS/809860438151/HDFC AMC/Transfer,272.69,DR
29-06-2024,UPI/zeptomarketplac/UPIIntent/ICICI BANK/530540071944/PYTM7739880615945XXXXXXXXXX,523.6,DR
29-06-2024,UPI/swiggyupi@axb/Refund from ICICI BANK 620395234478/ICI,26499.04,CR
29-06-2024,UPI/gpay-1124412000/Refund from YES BANK LIMITE 730096693486/AXL,8683.26,CR
29-06-2024,UPI/gpay-1124412000/Payment for 832/AIRTEL PAYMENTS/990770067527/RBLs1ektqxqznj6wzmg,3650.77,DR
29-06-2024,NEFT-ICI141861204381-CRISIL-A/C-76msqasz1ah6eja0-00141861204381-YESB,1854.02,CR
28-06-2024,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/473232661589/ICIm8erlwa8lqgkn2we,934.27,DR
28-06-2024,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/315561583019/ICIeples79jl7xzixp8,146.7,DR
28-06-2024,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/090754618279/PPPL3978165198036XXXXXXXXXX,1026.09,DR
28-06-2024,NEFT/AXIS BANK/691381945646/ABB Dividend/Transfer,1791.61,DR
28-06-2024,NEFT/YES BANK LIMITE/339187085139/Mazagon Dock/Transfer,1038.89,DR
28-06-2024,NEFT/YES BANK LIMITE/110610947241/MutualFund/Transfer,1843.67,DR
28-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/741075177758/PPPL3271036092511XXXXXXXXXX,3749.98,DR
28-06-2024,UPI/zeptomarketplac/UPIIntent/ICICI BANK/746957830928/PYTM1264287003411XXXXXXXXXX,1541.42,DR
28-06-2024,UPI/blinkit.payu@hd/Payment for 864/AIRTEL PAYMENTS/940085514636/PPPLpllsgqtyc3kcj2ft,2798.91,DR
28-06-2024,UPI/swiggyupi@axb/Payment for 679/AXIS BANK/668418648421/YBLydnxik9tr0gie0yi,2537.18,DR
28-06-2024,UPI/gpay-1124412000/Payment for 541/AXIS BANK/839610294151/RBL205yl2k9k9ivx8me,4662.31,DR
28-06-2024,NEFT/AIRTEL PAYMENTS/198769556167/CRISIL/Transfer,1280.8,DR
28-06-2024,NEFT/AIRTEL PAYMENTS/908669006227/ABB Dividend/Transfer,239.34,DR
28-06-2024,UPI/swiggyupi@axb/Refund from YES BANK LIMITE 408616081689/PPPL,7750.68,CR
28-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/052940388245/PPPL7145038259290XXXXXXXXXX,2876.1,DR
28-06-2024,NEFT/HDFC BANK LTD/438942615303/Mazagon Dock/Transfer,907.42,DR
28-06-2024,UPI/blinkit.payu@hd/Payment for 695/AXIS BANK/224920294120/RBLdtbgzr9l0v3gnhbw,1951.99,DR
28-06-2024,UPI/paytmqr6cu3by@p/Refund from AIRTEL PAYMENTS 604974064565/PPPL,23984.28,CR
28-06-2024,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/162863308894/PPPL8694610566027XXXXXXXXXX,3738.19,DR
28-06-2024,UPI/blinkit.payu@hd/Payment for 563/AXIS BANK/613037557593/YBLoc1twt5f5ajtzh99,1781.35,DR
28-06-2024,NEFT/HDFC BANK LTD/859759395991/HDFC AMC/Transfer,1572.48,DR
28-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/461602200662/ICIsn0bs7gv7uvv953a,3014.95,DR
28-06-2024,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/679334877284/ICIps2nkhgtmoy8w13z,183.74,DR
28-06-2024,UPI/paytmqr6cu3by@p/Payment for 647/AXIS BANK/656024785526/YBL0wc7b79uihqca7pl,4531.54,DR
28-06-2024,UPI/swiggyupi@axb/Refund from AXIS BANK 626553954283/RBL,20268.34,CR
28-06-2024,UPI/zeptomarketplac/UPIIntent/AXIS BANK/970094669709/PPPL4558306903777XXXXXXXXXX,532.71,DR
28-06-2024,UPI/gpay-1124412000/UPIIntent/ICICI BANK/704268046929/PPPL9532236063152XXXXXXXXXX,617.94,DR
28-06-2024,UPI/zeptomarketplac/UPIIntent/AXIS BANK/530702573270/PPPL1644238306096XXXXXXXXXX,3701.47,DR
28-06-2024,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/290161436326/YBLbmqx3rsqvembbshz,1790.3,DR
28-06-2024,NEFT-RBL688532830152-ABB Dividend-A/C-tlpyu4vivkmdl1c6-00688532830152-YESB,26439.25,CR
28-06-2024,NEFT/YES BANK LIMITE/292239682078/MutualFund/Transfer,763.15,DR
28-06-2024,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/795306076901/YBLb2ojcsy8n0ch9nnf,4081.26,DR
28-06-2024,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/121196057059/PPPL4267148086386XXXXXXXXXX,419.34,DR
28-06-2024,UPI/gpay-1124412000/UPIIntent/ICICI BANK/668171626738/PPPL2054206858527XXXXXXXXXX,3287.3,DR
28-06-2024,UPI/paytmqr6cu3by@p/Refund from HDFC BANK LTD 623193332346/PPPL,13104.81,CR
28-06-2024,NEFT/YES BANK LIMITE/765578813043/ABB Dividend/Transfer,1542.32,DR
28-06-2024,NEFT/AXIS BANK/271829678933/CRISIL/Transfer,4451.07,DR
28-06-2024,NEFT/YES BANK LIMITE/891729127247/CRISIL/Transfer,681.92,DR
28-06-2024,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/537724283272/YBLv7vsiqyjrqftm247,50.86,DR
28-06-2024,NEFT/AXIS BANK/975826664852/CRISIL/Transfer,2364.75,DR
28-06-2024,UPI/gpay-1124412000/Payment for 158/YES BANK LIMITE/965421629436/PPPL776dwalgdh76v1gx,2335.0,DR
28-06-2024,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/179967823950/PPPLkeflez0bo47lwjhu,3131.35,DR
28-06-2024,NEFT/HDFC BANK LTD/786976071200/Mazagon Dock/Transfer,36.34,DR
28-06-2024,UPI/blinkit.payu@hd/Payment for 134/AXIS BANK/102000657209/RBL5am8h29u20fpnqkd,2116.0,DR
28-06-2024,NEFT/AXIS BANK/669200794997/CRISIL/Transfer,591.46,DR
28-06-2024,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/209612095697/PPPL8203964449527XXXXXXXXXX,3345.52,DR
28-06-2024,ACH/Zerodha 6952/PR9976558AI07,28066.64,CR
28-06-2024,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/247363924710/RBLudtfxq0urmzhv3q3,365.99,DR
28-06-2024,ACH/MutualFund 8524/PR1159297AI07,10230.78,CR
28-06-2024,NEFT/AIRTEL PAYMENTS/366657603880/Zerodha/Transfer,2374.05,DR
28-06-2024,UPI/blinkit.payu@hd/Refund from AIRTEL PAYMENTS 485756149474/AXL,25012.24,CR
28-06-2024,NEFT/ICICI BANK/945957625091/CRISIL/Transfer,2084.79,DR
28-06-2024,NEFT/AIRTEL PAYMENTS/423937801338/Zerodha/Transfer,4738.57,DR
28-06-2024,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/743396590041/ICI91g7g760xlztyq5j,425.18,DR
28-06-2024,UPI/swiggyupi@axb/Refund from AIRTEL PAYMENTS 422121581314/AXL,15414.14,CR
28-06-2024,NEFT/ICICI BANK/891587521297/HDFC AMC/Transfer,1033.75,DR
28-06-2024,UPI/paytmqr6cu3by@p/Payment for 666/AXIS BANK/687037320491/RBLaaty3imticu9vabx,2148.04,DR
