Date,Description,Amount,Type
31-01-2022,NEFT/ICICI BANK/422946868834/Zerodha/Transfer,3136.76,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment for 386/AIRTEL PAYMENTS/644550702893/PPPLjck53nu63ytiy7ye,1675.57,DR
31-01-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/062404920795/RBLdy4r7zzye4muyyzh,1217.49,DR
31-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/912711743984/PPPL2727159753783XXXXXXXXXX,3523.34,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment for 436/AIRTEL PAYMENTS/359489580662/AXLbyz6s74l3ihz88wf,301.13,DR
31-01-2022,NEFT-YBL748368174428-Zerodha-A/C-um6jc6o7fya27yzw-00748368174428-YESB,21949.69,CR
31-01-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/750040936351/PYTM8712658293972XXXXXXXXXX,4442.58,DR
31-01-2022,NEFT/HDFC BANK LTD/929445927820/Mazagon Dock/Transfer,4896.44,DR
31-01-2022,NEFT/AIRTEL PAYMENTS/063249989050/Zerodha/Transfer,4170.91,DR
31-01-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/057481849444/YBLoa31r8k64wqytt04,102.61,DR
31-01-2022,NEFT-YBL581340030906-MutualFund-A/C-2s67j0kjcki9ocdb-00581340030906-YESB,12319.28,CR
31-01-2022,UPI/zeptomarketplac/Payment for 612/ICICI BANK/507660008701/AXLllpuxwtyam5v2y8k,1788.58,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment for 215/HDFC BANK LTD/797209844244/ICIg8esvqlwt19a8sgy,2734.22,DR
31-01-2022,NEFT/HDFC BANK LTD/831609875461/ABB Dividend/Transfer,930.34,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/072621734505/PPPL8j5gpt798fjspeyi,783.34,DR
31-01-2022,NEFT/ICICI BANK/135530301518/Zerodha/Transfer,4118.45,DR
31-01-2022,UPI/gpay-1124412000/Payment for 988/AIRTEL PAYMENTS/169211255404/ICIek25hl32ragp525u,3039.42,DR
31-01-2022,UPI/gpay-1124412000/Payment for 592/HDFC BANK LTD/566001438073/PPPLsxejs8bltqoe9u79,1389.7,DR
31-01-2022,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/171843124274/AXLdwdd446flzd01j2p,708.29,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment for 442/AXIS BANK/341566697580/YBL1gxhxm09ymafj4sr,1467.47,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment for 261/YES BANK LIMITE/193643896057/ICIqrxyaxuybizyqibt,2264.65,DR
31-01-2022,UPI/zeptomarketplac/Payment for 705/HDFC BANK LTD/884043503703/PPPLdb2hiqa1ew7hp9jr,2785.47,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/705828176232/AXL4984p3bgtww47wnb,2022.0,DR
31-01-2022,UPI/swiggyupi@axb/Payment for 143/HDFC BANK LTD/275704266443/PPPL7zytko6rgcp87rbd,1568.93,DR
31-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/196864422819/AXL7w5e5iymec7kwndy,3852.02,DR
31-01-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/252850339983/AXLtxp3hd3agewl8hgp,2965.85,DR
31-01-2022,NEFT/YES BANK LIMITE/766644186260/ABB Dividend/Transfer,1746.62,DR
31-01-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/894050937534/PYTM8429667284400XXXXXXXXXX,1620.2,DR
31-01-2022,NEFT/AIRTEL PAYMENTS/822996848121/Zerodha/Transfer,2217.98,DR
31-01-2022,NEFT/AXIS BANK/990100034705/Mazagon Dock/Transfer,2573.61,DR
31-01-2022,NEFT/AIRTEL PAYMENTS/105181094831/MutualFund/Transfer,587.81,DR
31-01-2022,UPI/blinkit.payu@hd/Refund from AXIS BANK 008575115142/YBL,4212.01,CR
31-01-2022,NEFT/AIRTEL PAYMENTS/628232915295/MutualFund/Transfer,4953.83,DR
30-01-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/071053517309/PPPLaud2f1bw5auq7rpv,3125.04,DR
30-01-2022,NEFT-YBL526355266423-HDFC AMC-A/C-427miwtui2s6x0xc-00526355266423-YESB,11787.63,CR
30-01-2022,NEFT/AIRTEL PAYMENTS/844956570487/CRISIL/Transfer,759.35,DR
30-01-2022,NEFT/AXIS BANK/553705761568/CRISIL/Transfer,4809.55,DR
30-01-2022,UPI/gpay-1124412000/Payment for 212/YES BANK LIMITE/218204212075/ICIflspiqds0f4bsf24,98.02,DR
30-01-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/596541388981/PYTM1639068267319XXXXXXXXXX,1585.5,DR
30-01-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/640545137997/AXLov8zhtplqfl12gen,165.17,DR
30-01-2022,NEFT/AIRTEL PAYMENTS/185806383703/CRISIL/Transfer,2661.06,DR
30-01-2022,UPI/zeptomarketplac/Payment for 859/YES BANK LIMITE/351843070024/YBLyzkd28di0h55u1bb,2500.08,DR
30-01-2022,UPI/blinkit.payu@hd/Payment for 288/ICICI BANK/255577191808/PPPLqy04gygm140h3fz4,3846.18,DR
30-01-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/898384135134/YBL02nc88rmfe1za3ue,3834.51,DR
30-01-2022,UPI/paytmqr6cu3by@p/Payment for 581/YES BANK LIMITE/329135959205/RBLcv3p2wzdt50fr3jy,328.59,DR
30-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/488198356685/PPPL6291450481321XXXXXXXXXX,3618.47,DR
30-01-2022,UPI/zeptomarketplac/UPIIntent/ICICI BANK/237384813873/PYTM6924395387427XXXXXXXXXX,4935.82,DR
30-01-2022,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/789574485659/PYTM8567769314305XXXXXXXXXX,2812.79,DR
30-01-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/737518272291/ICIj803vqd9d8qa9yt5,2359.57,DR
30-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/981390151872/RBLolocymxat8ld4pmf,4766.11,DR
30-01-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/379481689598/PYTM7184789468740XXXXXXXXXX,1861.03,DR
30-01-2022,UPI/zeptomarketplac/Payment for 786/ICICI BANK/313748589492/AXLp97l8vh9akz8bdv8,4026.98,DR
30-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/488900872350/PPPL2353540609175XXXXXXXXXX,4992.75,DR
30-01-2022,NEFT/ICICI BANK/484652993580/ABB Dividend/Transfer,4664.74,DR
30-01-2022,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/993224929642/ICIdyad08g2ztzl7vmu,1497.83,DR
30-01-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/257637686654/PPPL3583428548463XXXXXXXXXX,2740.08,DR
30-01-2022,NEFT/AIRTEL PAYMENTS/307444626054/ABB Dividend/Transfer,3281.96,DR
30-01-2022,NEFT/AIRTEL PAYMENTS/908615494082/Zerodha/Transfer,1643.87,DR
30-01-2022,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/107754637833/PPPL3296386364236XXXXXXXXXX,2732.49,DR
30-01-2022,UPI/swiggyupi@axb/Payment for 589/AIRTEL PAYMENTS/503756559457/AXLvntcaqq4whv4cqgs,956.51,DR
30-01-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/412237779317/AXLftinaojwz3j98ej0,4694.8,DR
30-01-2022,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/980274206263/ICIogc74x59tzqmq16l,629.89,DR
30-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/830378098049/PYTM8107586589403XXXXXXXXXX,4504.92,DR
30-01-2022,UPI/zeptomarketplac/Payment from Ph/YES BANK LIMITE/984237851379/RBLn6agkmzxym3skrsq,1716.6,DR
30-01-2022,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/618490641144/PPPL3545384778820XXXXXXXXXX,3185.18,DR
30-01-2022,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/083223145001/ICIox9n8ttvagmk85ai,943.74,DR
30-01-2022,UPI/paytmqr6cu3by@p/Payment for 841/ICICI BANK/771197685741/RBLg71cspv7g8zuqekd,4707.67,DR
30-01-2022,UPI/paytmqr6cu3by@p/Payment for 543/AIRTEL PAYMENTS/943613117714/AXLqtgwqjzi5cqak7dh,986.39,DR
30-01-2022,UPI/swiggyupi@axb/Payment for 168/ICICI BANK/810944615367/YBL2vglrbd2wg70s1tn,3222.25,DR
30-01-2022,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/739175365358/YBLyp7hyu84zv44pvoa,1569.55,DR
30-01-2022,UPI/gpay-1124412000/Refund from AXIS BANK 545062256169/ICI,10159.43,CR
30-01-2022,NEFT/YES BANK LIMITE/047410172607/CRISIL/Transfer,596.28,DR
30-01-2022,ACH/Mazagon Dock 5281/PR3054117AI07,2213.83,CR
30-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/429413590308/PPPL1987767985290XXXXXXXXXX,3086.94,DR
30-01-2022,UPI/zeptomarketplac/Payment for 841/ICICI BANK/170780011088/ICIh9lldthyldmaibla,1940.45,DR
30-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/034449475666/RBLncvmzpmxqa0yzyy8,364.02,DR
30-01-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/633171300681/PYTM2185658178197XXXXXXXXXX,182.35,DR
30-01-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/993526110843/RBLsqdgzwvimg8pv7s1,566.26,DR
30-01-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/048072448408/YBLy2h72ff3t2e4m389,4782.11,DR
30-01-2022,UPI/swiggyupi@axb/Payment for 733/HDFC BANK LTD/497631174350/RBLaf6q9ch8e5bl6w7k,651.05,DR
30-01-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/731084025166/YBL4b5g58ya6a2ji4bo,681.7,DR
30-01-2022,UPI/swiggyupi@axb/Payment for 643/AIRTEL PAYMENTS/112454489145/YBL6x5b93i38k4dsojv,1616.99,DR
30-01-2022,UPI/zeptomarketplac/Payment from Ph/YES BANK LIMITE/240693085953/ICInyq42stdcg3sik5l,3412.02,DR
30-01-2022,NEFT/YES BANK LIMITE/518821791834/HDFC AMC/Transfer,4918.56,DR
30-01-2022,UPI/swiggyupi@axb/Payment for 291/YES BANK LIMITE/492617187355/RBLosgr2mtz8vrxxduz,4373.89,DR
30-01-2022,NEFT/ICICI BANK/548616826178/CRISIL/Transfer,3868.6,DR
30-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/478943342347/YBLo54swiih4kdlfkye,3076.62,DR
30-01-2022,UPI/gpay-1124412000/Payment for 265/AXIS BANK/359503792650/RBLieowls6hz31pn0an,2506.5,DR
30-01-2022,NEFT/AXIS BANK/699535225272/CRISIL/Transfer,3514.81,DR
30-01-2022,ACH/Zerodha 7466/PR8241190AI07,2100.68,CR
30-01-2022,NEFT/HDFC BANK LTD/881948356312/Zerodha/Transfer,4042.6,DR
30-01-2022,NEFT/YES BANK LIMITE/135323743901/ABB Dividend/Transfer,4251.06,DR
30-01-2022,NEFT/AIRTEL PAYMENTS/465445914162/ABB Dividend/Transfer,2212.6,DR
30-01-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/060734843935/YBLhpzhxo5do2eaubw1,4245.27,DR
30-01-2022,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/833405758040/PYTM8393870627518XXXXXXXXXX,3944.46,DR
30-01-2022,NEFT/YES BANK LIMITE/585477403271/MutualFund/Transfer,609.95,DR
30-01-2022,ACH/HDFC AMC 3413/PR8458696AI07,16486.78,CR
30-01-2022,UPI/paytmqr6cu3by@p/Payment for 941/ICICI BANK/433112214630/ICIisxh79q3181jiss9,3777.34,DR
30-01-2022,NEFT/AXIS BANK/738981378544/Zerodha/Transfer,888.91,DR
30-01-2022,NEFT/AIRTEL PAYMENTS/510930162737/ABB Dividend/Transfer,765.96,DR
30-01-2022,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/469244409030/PYTM9776626085230XXXXXXXXXX,3622.64,DR
30-01-2022,NEFT/YES BANK LIMITE/821338248251/CRISIL/Transfer,1492.24,DR
30-01-2022,UPI/blinkit.payu@hd/Payment for 554/HDFC BANK LTD/098069625101/RBLcfw3vuanrffdqnzg,2191.31,DR
30-01-2022,UPI/paytmqr6cu3by@p/Payment for 348/AXIS BANK/866476223717/ICIow70mdhos33ywkgr,2135.58,DR
30-01-2022,NEFT/AXIS BANK/160987827361/Zerodha/Transfer,18.11,DR
30-01-2022,UPI/swiggyupi@axb/Payment for 604/YES BANK LIMITE/404270391308/ICIt23olhvoey0bpzob,2050.95,DR
30-01-2022,UPI/swiggyupi@axb/Payment for 561/ICICI BANK/475942905948/YBLmv8aye9dg5sb7pxj,2925.06,DR
30-01-2022,NEFT/ICICI BANK/200733364623/CRISIL/Transfer,1145.46,DR
30-01-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/541081602001/PYTM6928650411617XXXXXXXXXX,4558.81,DR
30-01-2022,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/615945888912/PPPLllants7en2yu0jfn,3509.15,DR
30-01-2022,UPI/gpay-1124412000/Payment for 124/AXIS BANK/089053420011/YBL1uzbv0mc86uj52dh,4229.41,DR
30-01-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/300180905750/PPPL3258839104650XXXXXXXXXX,1914.69,DR
30-01-2022,ACH/HDFC AMC 5095/PR8725710AI07,14873.62,CR
30-01-2022,UPI/blinkit.payu@hd/Payment for 172/ICICI BANK/197002898181/YBL0826cx7hy9bnrq26,3656.35,DR
29-01-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/339728984104/PPPL7674095393396XXXXXXXXXX,4964.0,DR
29-01-2022,UPI/blinkit.payu@hd/Refund from AIRTEL PAYMENTS 917761302942/RBL,26904.47,CR
29-01-2022,NEFT/AIRTEL PAYMENTS/004045677706/ABB Dividend/Transfer,4645.43,DR
29-01-2022,UPI/zeptomarketplac/Payment for 285/AIRTEL PAYMENTS/201567636529/ICIdjizobu2d2wibd34,185.44,DR
29-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/429432486362/ICIyyt4433btu7r5431,3420.75,DR
29-01-2022,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/445567071508/PPPL9399229230705XXXXXXXXXX,4201.28,DR
29-01-2022,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/668395398954/PYTM9854933033873XXXXXXXXXX,4887.43,DR
29-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/838961280399/ICI8hh5av7qsjv77oe6,4324.42,DR
29-01-2022,UPI/swiggyupi@axb/Payment for 840/YES BANK LIMITE/960451867653/ICI4g8rdec1s6qa1pj1,1044.11,DR
29-01-2022,UPI/gpay-1124412000/Refund from AIRTEL PAYMENTS 633856061360/PPPL,20833.39,CR
29-01-2022,NEFT/HDFC BANK LTD/359456084635/CRISIL/Transfer,2889.16,DR
29-01-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/009270607169/PYTM7002135190521XXXXXXXXXX,3707.35,DR
29-01-2022,UPI/swiggyupi@axb/Refund from HDFC BANK LTD 186769295438/ICI,4924.16,CR
29-01-2022,UPI/zeptomarketplac/Refund from AIRTEL PAYMENTS 436691978019/AXL,24221.13,CR
29-01-2022,NEFT/ICICI BANK/484180850461/MutualFund/Transfer,3993.73,DR
29-01-2022,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/650171690373/PYTM3368870180189XXXXXXXXXX,3187.55,DR
29-01-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/749356227972/PPPL2282683414993XXXXXXXXXX,1260.76,DR
29-01-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/593923491038/ICIyfn0v00m2ao9i9ba,4395.94,DR
29-01-2022,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/498986700438/PYTM7991194693537XXXXXXXXXX,1645.86,DR
29-01-2022,UPI/paytmqr6cu3by@p/Payment for 405/ICICI BANK/153569056500/RBLrp9gmm5xofu2ezvw,306.32,DR
29-01-2022,UPI/blinkit.payu@hd/Payment for 782/YES BANK LIMITE/002531378352/YBLe2lfa10a0pg4qubm,4499.35,DR
29-01-2022,NEFT/HDFC BANK LTD/164569766551/HDFC AMC/Transfer,4650.46,DR
29-01-2022,NEFT/HDFC BANK LTD/265193785030/CRISIL/Transfer,4673.55,DR
29-01-2022,NEFT/AIRTEL PAYMENTS/348170347232/HDFC AMC/Transfer,3813.72,DR
29-01-2022,UPI/blinkit.payu@hd/Payment for 736/YES BANK LIMITE/680181168302/YBLymoitgfvkewdj1u9,552.81,DR
29-01-2022,NEFT/ICICI BANK/158381283970/CRISIL/Transfer,627.41,DR
29-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/526177385332/PYTM4498754949913XXXXXXXXXX,929.82,DR
29-01-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/774482144965/PPPLvo724lug3xbeaju2,2934.52,DR
29-01-2022,UPI/blinkit.payu@hd/Payment for 254/HDFC BANK LTD/997056184712/AXLtrc0akh9bb7jycq6,3617.66,DR
29-01-2022,NEFT/AIRTEL PAYMENTS/447251222993/CRISIL/Transfer,2588.26,DR
29-01-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/387964557822/ICI4570d3pq0o5acijx,4181.67,DR
29-01-2022,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/269794926686/ICI249sssj2av1zme06,2664.07,DR
29-01-2022,UPI/gpay-1124412000/Payment for 494/HDFC BANK LTD/008176676918/PPPL9zmnf7u9o0amzbpf,4853.48,DR
29-01-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/219225858068/PYTM9890679863293XXXXXXXXXX,4888.37,DR
29-01-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/607989984708/PPPL5342640259267XXXXXXXXXX,2644.64,DR
29-01-2022,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/024183316938/PPPLkoe84xn3ppsiggrr,1805.92,DR
29-01-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/697224917606/ICI0xn6dlt57mmo354g,1160.29,DR
29-01-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/269491504568/YBL7seqho6qgniehgxx,4841.64,DR
29-01-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/767676376125/PPPL1506051840357XXXXXXXXXX,3773.97,DR
29-01-2022,UPI/gpay-1124412000/Payment for 304/YES BANK LIMITE/552876583441/YBLiyj1627ti2u5xkmu,3478.24,DR
29-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/127809780868/PYTM3771442112722XXXXXXXXXX,87.07,DR
29-01-2022,UPI/gpay-1124412000/Payment for 671/AIRTEL PAYMENTS/513302512886/RBLx9g2sumr252jq2ii,4292.07,DR
29-01-2022,UPI/blinkit.payu@hd/Payment for 209/AIRTEL PAYMENTS/193635059195/PPPLs6m1z9s0qtfl9u7v,2253.09,DR
29-01-2022,NEFT/AIRTEL PAYMENTS/741250060320/Mazagon Dock/Transfer,2514.06,DR
29-01-2022,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/131026173079/AXLo9qh9skhz5ekk5hi,1579.69,DR
29-01-2022,UPI/swiggyupi@axb/Payment for 773/HDFC BANK LTD/521245349686/YBLzxl4uuqh156zbswg,409.27,DR
29-01-2022,UPI/swiggyupi@axb/Refund from AXIS BANK 528584997350/ICI,27966.76,CR
29-01-2022,UPI/zeptomarketplac/Payment for 514/AIRTEL PAYMENTS/806935604415/YBL35w9xk73lco9a4rk,597.35,DR
29-01-2022,NEFT/AXIS BANK/959374322995/MutualFund/Transfer,2550.29,DR
29-01-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/144934169185/AXLiwzmc9uaa7ab2cjb,4854.21,DR
29-01-2022,UPI/blinkit.payu@hd/Payment for 674/AXIS BANK/850564582507/RBLxzzck9g021c79b0c,4474.74,DR
29-01-2022,NEFT/ICICI BANK/558631447850/MutualFund/Transfer,2872.16,DR
29-01-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/863596483625/PPPLo1xazs0dh80c1mif,60.25,DR
29-01-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/923301043792/AXLp2o7dcc52v38hnge,4330.7,DR
29-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/377494227922/PYTM8929232829530XXXXXXXXXX,1970.69,DR
29-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/885026100382/PPPL5889597178914XXXXXXXXXX,793.24,DR
29-01-2022,UPI/blinkit.payu@hd/Payment for 454/ICICI BANK/491241894754/AXLumjs07m0s16kh0dn,627.28,DR
29-01-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/418372524946/PYTM9437754945781XXXXXXXXXX,3405.42,DR
29-01-2022,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/963142429263/PPPLvja0mica3g6blfgy,4038.13,DR
