Date,Description,Amount,Type
29-11-2023,UPI/blinkit.payu@hd/Payment for 152/AXIS BANK/959333228231/ICImft3z723ijkuuh0s,2285.98,DR
29-11-2023,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/601601025676/RBL6pz9z9te0bolnln7,1040.66,DR
29-11-2023,NEFT/HDFC BANK LTD/745164421981/HDFC AMC/Transfer,4199.31,DR
29-11-2023,UPI/blinkit.payu@hd/Payment for 961/HDFC BANK LTD/796120455856/AXLjhzjwvk77fds2rz1,1302.43,DR
29-11-2023,UPI/paytmqr6cu3by@p/Refund from HDFC BANK LTD 804895748374/RBL,17052.58,CR
29-11-2023,UPI/blinkit.payu@hd/Payment for 821/HDFC BANK LTD/449774683713/YBL6m5gmduq27g5q2xp,2566.81,DR
29-11-2023,NEFT/YES BANK LIMITE/924828394760/Zerodha/Transfer,910.15,DR
29-11-2023,UPI/gpay-1124412000/Payment for 565/ICICI BANK/002631250167/YBLh0z07xr1gydcx26g,3433.2,DR
29-11-2023,UPI/gpay-1124412000/Payment for 436/HDFC BANK LTD/378718981326/YBLqdupay3vb098kbdd,4469.25,DR
29-11-2023,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/965346346440/YBLko2ahuy13yfgtvnq,4651.89,DR
29-11-2023,NEFT/HDFC BANK LTD/170475316750/Zerodha/Transfer,2132.8,DR
29-11-2023,UPI/blinkit.payu@hd/Payment for 249/AIRTEL PAYMENTS/278407915815/ICIg28sfxw7pl8dzpmq,3159.05,DR
29-11-2023,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/311428100953/PPPL2229601245701XXXXXXXXXX,2588.76,DR
29-11-2023,NEFT/HDFC BANK LTD/522773077698/Zerodha/Transfer,2971.77,DR
29-11-2023,UPI/swiggyupi@axb/Payment for 562/HDFC BANK LTD/856382841780/PPPLjmg8gyubs1se9rfv,1759.26,DR
29-11-2023,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/568847257291/PYTM6549761468768XXXXXXXXXX,2929.75,DR
29-11-2023,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/346251313957/PPPL6589353929029XXXXXXXXXX,2323.76,DR
29-11-2023,UPI/gpay-1124412000/Payment for 642/ICICI BANK/588362340480/AXLutbngdq2mfnry1sw,3068.98,DR
29-11-2023,NEFT/HDFC BANK LTD/175911431086/MutualFund/Transfer,1335.03,DR
29-11-2023,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/729427219110/PYTM3389595225966XXXXXXXXXX,3028.64,DR
29-11-2023,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/055388297619/RBLga02gvpo8stqegyb,3802.25,DR
29-11-2023,UPI/zeptomarketplac/Payment for 146/HDFC BANK LTD/817603887407/AXLt1r18j8t5br9ckyi,2067.08,DR
29-11-2023,NEFT/HDFC BANK LTD/984991064070/ABB Dividend/Transfer,1567.56,DR
29-11-2023,NEFT/HDFC BANK LTD/382160169654/Zerodha/Transfer,668.31,DR
29-11-2023,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/127509078406/PPPLg7k6vy4cb3nchfs7,4824.19,DR
29-11-2023,NEFT/HDFC BANK LTD/608439985121/Mazagon Dock/Transfer,258.29,DR
29-11-2023,NEFT/AIRTEL PAYMENTS/709025113288/Zerodha/Transfer,1006.36,DR
29-11-2023,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/326868147010/ICI33j2vxlt96v3sfbh,1647.53,DR
29-11-2023,ACH/ABB Dividend 8297/PR4222348AI07,15932.34,CR
29-11-2023,UPI/blinkit.payu@hd/Payment for 767/AIRTEL PAYMENTS/523661382822/ICI8z7drk2j7suq14i0,1387.85,DR
29-11-2023,UPI/zeptomarketplac/Payment for 903/AXIS BANK/762167889412/ICIq59hy2tb6d21sofn,141.9,DR
29-11-2023,UPI/zeptomarketplac/Payment for 897/AXIS BANK/073416793462/AXL4matfm209hb3gsc7,4290.21,DR
29-11-2023,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/023189202837/ICI68zibuony4y4lhgx,1189.29,DR
29-11-2023,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/834608249758/PPPL0z5046aqgb3hrebq,525.27,DR
29-11-2023,NEFT/HDFC BANK LTD/781902337247/Mazagon Dock/Transfer,583.31,DR
29-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/125922550791/PPPLxsjg4owh2p1yqj6w,219.2,DR
29-11-2023,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/369935424638/PYTM3438277826004XXXXXXXXXX,413.62,DR
29-11-2023,UPI/swiggyupi@axb/Payment for 708/AXIS BANK/335748858754/YBLfnqvrlz1iyibdnja,4944.71,DR
29-11-2023,UPI/blinkit.payu@hd/Payment for 681/YES BANK LIMITE/620241818646/PPPLu8s8l9srhs9tvbna,2250.59,DR
29-11-2023,UPI/gpay-1124412000/Payment for 346/HDFC BANK LTD/729495182164/PPPL3yubk3y8d0d0z3fj,1960.69,DR
29-11-2023,ACH/Mazagon Dock 3500/PR3372149AI07,20258.88,CR
29-11-2023,UPI/zeptomarketplac/Payment for 188/AIRTEL PAYMENTS/713450535806/RBLe033jx4k06filn47,537.26,DR
29-11-2023,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/781985774016/ICI4pxwz5xjr68abtsq,2184.58,DR
29-11-2023,UPI/paytmqr6cu3by@p/Payment for 173/HDFC BANK LTD/266567966870/PPPLe8a3gf1pyjaw6ck4,1967.38,DR
29-11-2023,NEFT/AIRTEL PAYMENTS/000694179970/MutualFund/Transfer,979.56,DR
29-11-2023,NEFT/AIRTEL PAYMENTS/074939190092/Mazagon Dock/Transfer,1685.86,DR
29-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/623620104818/RBLkl2f22u1uswjsvpm,1427.15,DR
29-11-2023,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/181832216222/PPPL1490794350636XXXXXXXXXX,1837.23,DR
29-11-2023,NEFT/AXIS BANK/566330668257/MutualFund/Transfer,1152.78,DR
29-11-2023,ACH/Mazagon Dock 5392/PR6474043AI07,18840.85,CR
29-11-2023,UPI/paytmqr6cu3by@p/Payment for 758/ICICI BANK/135250861094/RBLsnz7rurhs5ltoswt,405.02,DR
29-11-2023,UPI/swiggyupi@axb/Payment for 583/AXIS BANK/717764087915/ICIxsezoighz3xzax53,2986.65,DR
29-11-2023,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/663558697668/ICIyjwf1krkvqeo4cak,858.9,DR
29-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/360823637503/PPPLx59iirsnezaeal0f,799.15,DR
29-11-2023,NEFT/AIRTEL PAYMENTS/308058742965/CRISIL/Transfer,1821.08,DR
29-11-2023,UPI/swiggyupi@axb/Payment for 394/AXIS BANK/117335809865/ICIfvdjygmxxfb7lvfn,1790.21,DR
29-11-2023,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/858118222965/PPPL8198126644440XXXXXXXXXX,4808.82,DR
29-11-2023,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/950856682100/PPPL8731594985423XXXXXXXXXX,4922.98,DR
29-11-2023,NEFT/YES BANK LIMITE/454039429686/Zerodha/Transfer,2500.49,DR
29-11-2023,NEFT/HDFC BANK LTD/721847848373/HDFC AMC/Transfer,4946.22,DR
29-11-2023,UPI/gpay-1124412000/Payment for 456/YES BANK LIMITE/685915805803/YBLvn6lpapndcjj3uwm,403.77,DR
29-11-2023,NEFT/YES BANK LIMITE/244277497030/ABB Dividend/Transfer,4937.93,DR
29-11-2023,UPI/gpay-1124412000/UPIIntent/AXIS BANK/883535160920/PPPL4168453683065XXXXXXXXXX,2034.05,DR
29-11-2023,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/424669300393/PYTM2209035505302XXXXXXXXXX,2783.79,DR
29-11-2023,ACH/CRISIL 4467/PR4027815AI07,22181.88,CR
29-11-2023,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/946658823238/ICIgu6ztblhqctp13k6,2862.93,DR
29-11-2023,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/689610726108/PYTM8490198518999XXXXXXXXXX,3065.64,DR
29-11-2023,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/865773759692/PPPL2862759216306XXXXXXXXXX,910.57,DR
29-11-2023,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/907240098985/AXLmig15p3nbsmgr61q,1004.51,DR
28-11-2023,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/543009886883/PPPL8759416119762XXXXXXXXXX,2372.32,DR
28-11-2023,UPI/gpay-1124412000/Payment for 399/AXIS BANK/710578041633/AXL2pl1ibc5rq06m8xq,3874.05,DR
28-11-2023,NEFT/AIRTEL PAYMENTS/995925851359/Zerodha/Transfer,362.1,DR
28-11-2023,NEFT-YBL922272876555-CRISIL-A/C-1vyxgj2y4swf5k93-00922272876555-YESB,26274.75,CR
28-11-2023,NEFT/YES BANK LIMITE/273428601611/MutualFund/Transfer,2301.44,DR
28-11-2023,NEFT/AXIS BANK/168122353509/Zerodha/Transfer,1046.75,DR
28-11-2023,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/367825571886/ICI3nto7y0qs9k0hc39,1969.62,DR
28-11-2023,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/402369506037/PPPL1878282654465XXXXXXXXXX,1631.87,DR
28-11-2023,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/504306991135/PPPL4182887545122XXXXXXXXXX,489.23,DR
28-11-2023,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/278016222353/PPPL3810115666437XXXXXXXXXX,1633.13,DR
28-11-2023,UPI/swiggyupi@axb/Refund from ICICI BANK 773295394720/RBL,3656.14,CR
28-11-2023,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/287856574216/YBL572dxijy3bmqg4du,3657.04,DR
28-11-2023,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/918797014323/PYTM4127356336730XXXXXXXXXX,869.46,DR
28-11-2023,UPI/paytmqr6cu3by@p/Payment for 904/HDFC BANK LTD/994640824534/ICIe1fys1hmovd0zglr,1162.23,DR
28-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/346584886938/AXL9uy31uopwg6733sx,4149.19,DR
28-11-2023,NEFT/AIRTEL PAYMENTS/257000978568/MutualFund/Transfer,1001.78,DR
28-11-2023,NEFT/AXIS BANK/593801244204/Zerodha/Transfer,1746.01,DR
28-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/433087274966/PPPLrs9bdl8r6o7j5gs7,1391.75,DR
28-11-2023,UPI/blinkit.payu@hd/Payment for 143/ICICI BANK/588896449673/AXL43kxlniteiklmdg8,794.05,DR
28-11-2023,ACH/HDFC AMC 9864/PR7267776AI07,28339.38,CR
28-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/939125394618/ICIgq47rkxy9a0t8h9i,2627.65,DR
28-11-2023,NEFT-RBL705801186747-MutualFund-A/C-peu1scqirajvq8wv-00705801186747-YESB,1013.53,CR
28-11-2023,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/491551572190/RBLka2zbcjhiq86luck,870.97,DR
28-11-2023,UPI/gpay-1124412000/UPIIntent/ICICI BANK/084448503332/PYTM5633667965550XXXXXXXXXX,1503.97,DR
28-11-2023,UPI/zeptomarketplac/UPIIntent/AXIS BANK/875754210768/PPPL9707882919976XXXXXXXXXX,1116.0,DR
28-11-2023,NEFT/AIRTEL PAYMENTS/438060065723/ABB Dividend/Transfer,1487.8,DR
28-11-2023,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/220434760587/RBLvla4727vnhk1zrrx,2319.65,DR
28-11-2023,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/671821203937/RBLtn1mhtvqgmpqpo7x,4966.27,DR
28-11-2023,UPI/paytmqr6cu3by@p/Payment for 374/HDFC BANK LTD/767090003495/RBLwql6zofdcty3hzb0,2263.02,DR
28-11-2023,NEFT-PPPL243706206112-ABB Dividend-A/C-dsk24oi2ihpzkpxt-00243706206112-YESB,16671.89,CR
28-11-2023,NEFT/YES BANK LIMITE/747743575920/CRISIL/Transfer,3691.02,DR
28-11-2023,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/380797890497/PPPLp9pvhv0ez15efk9l,3986.43,DR
28-11-2023,UPI/blinkit.payu@hd/Payment for 560/AIRTEL PAYMENTS/596267411624/RBL2qggopjy1bb2i0ld,2142.23,DR
28-11-2023,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/956967873116/PYTM6489969650641XXXXXXXXXX,4643.46,DR
28-11-2023,NEFT/YES BANK LIMITE/024624455833/Zerodha/Transfer,4121.36,DR
28-11-2023,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/374151292956/AXL46rr6mmb1p1lm6hh,3425.66,DR
28-11-2023,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/845661103292/AXLtg7zcigxs7yj3qch,3877.97,DR
28-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/064430400713/AXLstubnhdmitotpuu9,771.48,DR
28-11-2023,NEFT/HDFC BANK LTD/255977245138/ABB Dividend/Transfer,4054.96,DR
28-11-2023,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/918612974851/PPPL1269088753220XXXXXXXXXX,4586.53,DR
28-11-2023,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/143149410416/PYTM6873576445826XXXXXXXXXX,4082.09,DR
28-11-2023,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/989823760518/PPPL8770477369163XXXXXXXXXX,473.97,DR
28-11-2023,UPI/zeptomarketplac/Refund from HDFC BANK LTD 177635519765/AXL,29305.18,CR
28-11-2023,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/055377979410/AXL0drsj428ld426ppm,3966.0,DR
28-11-2023,NEFT/YES BANK LIMITE/288064543013/ABB Dividend/Transfer,661.07,DR
28-11-2023,ACH/MutualFund 1647/PR6612860AI07,1885.21,CR
28-11-2023,NEFT/ICICI BANK/997642169222/ABB Dividend/Transfer,1284.09,DR
28-11-2023,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/234492755343/PYTM7604289429027XXXXXXXXXX,2589.35,DR
28-11-2023,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/435737302500/PPPL5317387289112XXXXXXXXXX,1833.43,DR
28-11-2023,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/229284240437/ICI2459ffbhnldn62m5,3104.12,DR
28-11-2023,NEFT/AXIS BANK/232391051451/Zerodha/Transfer,2994.16,DR
28-11-2023,NEFT-AXL048681975497-MutualFund-A/C-5amts6cbpha7ffou-00048681975497-YESB,17583.22,CR
28-11-2023,UPI/gpay-1124412000/Payment for 218/AXIS BANK/189189665907/PPPLb9412eu6vqcaeoij,1614.55,DR
28-11-2023,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/381946479911/RBL1aeh98xyk1rw3ye1,1599.26,DR
28-11-2023,UPI/gpay-1124412000/Payment from Ph/YES BANK LIMITE/965220636493/YBLse24m6dqfbtoo1rr,3743.92,DR
