Date,Description,Amount,Type
30-09-2021,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/123204464587/PYTM2653057263705XXXXXXXXXX,3736.02,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/733801215920/PYTM8411188098885XXXXXXXXXX,3937.12,DR
30-09-2021,UPI/blinkit.payu@hd/Payment for 351/AIRTEL PAYMENTS/641093944847/RBLqp0a5p12swf7kzt3,4623.31,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/771571335871/PPPL5475406717544XXXXXXXXXX,4939.36,DR
30-09-2021,UPI/gpay-1124412000/UPIIntent/AXIS BANK/731965700526/PYTM2856741863453XXXXXXXXXX,2822.53,DR
30-09-2021,UPI/gpay-1124412000/Refund from YES BANK LIMITE 891512274156/ICI,10348.02,CR
30-09-2021,UPI/zeptomarketplac/Payment from Ph/HDFC BANK LTD/616795917575/RBLl6wira08fknt2vq1,4196.84,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/337406695563/PYTM8485306357668XXXXXXXXXX,3110.83,DR
30-09-2021,UPI/zeptomarketplac/Payment for 742/ICICI BANK/449977456523/PPPLapyv2z34rpkode3l,881.82,DR
30-09-2021,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/425107325148/AXLdcr4yemti8khv4t8,1037.52,DR
30-09-2021,NEFT/AXIS BANK/121527111444/HDFC AMC/Transfer,4011.65,DR
30-09-2021,UPI/zeptomarketplac/Payment for 998/HDFC BANK LTD/126862599440/ICI524z3u7gk2ewlyt5,1826.25,DR
30-09-2021,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/009443015060/RBLkqsoqcuu5lsps9ze,378.19,DR
30-09-2021,NEFT/HDFC BANK LTD/266841968198/Mazagon Dock/Transfer,2828.7,DR
30-09-2021,NEFT/YES BANK LIMITE/043194336194/MutualFund/Transfer,2310.81,DR
30-09-2021,UPI/gpay-1124412000/UPIIntent/ICICI BANK/445993285249/PPPL8763751358696XXXXXXXXXX,4811.61,DR
30-09-2021,NEFT/AXIS BANK/983710541495/Zerodha/Transfer,3181.37,DR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/123044117859/AXLat3pxvk4xk115w1j,1475.55,DR
30-09-2021,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/068235524993/PPPL3933164239842XXXXXXXXXX,1532.68,DR
30-09-2021,ACH/Zerodha 1079/PR1611924AI07,20541.94,CR
30-09-2021,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/280805265300/ICIdscffvjnvqrf07o9,2783.84,DR
30-09-2021,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/078296368116/PYTM3450627875683XXXXXXXXXX,3050.03,DR
30-09-2021,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/707524376183/RBLttib05g66ic69stu,754.05,DR
30-09-2021,NEFT/YES BANK LIMITE/193681464919/Zerodha/Transfer,3243.75,DR
30-09-2021,UPI/gpay-1124412000/Payment for 390/ICICI BANK/009800755683/PPPLqt1l8iv53sunkkb3,672.43,DR
30-09-2021,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/299914875562/ICImxenghtiasrmpsc6,157.62,DR
30-09-2021,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/587387227647/PYTM7003300400643XXXXXXXXXX,3074.26,DR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/675860168049/ICInks5vaogcl0hw17n,2480.32,DR
30-09-2021,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/502371229673/PYTM6565467386648XXXXXXXXXX,831.5,DR
30-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/507302718587/AXL37mm14zfns8y7umi,421.4,DR
30-09-2021,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/040621236909/ICIktqsuot7mheil9rf,2877.74,DR
30-09-2021,NEFT/YES BANK LIMITE/521862362009/CRISIL/Transfer,3421.22,DR
30-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/565553381429/RBLtezcree21v7g7j6c,509.09,DR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/848749415164/PPPLt3q9v7jc257g59wh,3117.69,DR
30-09-2021,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/870392710413/YBLqdhqruh72htkg05z,2837.26,DR
30-09-2021,UPI/zeptomarketplac/UPIIntent/ICICI BANK/515885774859/PPPL5943989209163XXXXXXXXXX,4350.75,DR
30-09-2021,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/243183249953/ICI2ehp39shib3gh9mu,1494.37,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/546336470558/PPPL4869588127735XXXXXXXXXX,1129.62,DR
30-09-2021,NEFT-YBL475218277055-MutualFund-A/C-kpwq8n6td73n7j4q-00475218277055-YESB,15226.4,CR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/639233954019/YBLpo7d4tjgvkzzyn5i,559.57,DR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/280073606533/YBL52l5on51u25qv4md,2078.74,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/214159235770/PPPL3399384736925XXXXXXXXXX,3695.14,DR
30-09-2021,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/937676593436/PPPL8ka30gom81nrgz54,1710.56,DR
30-09-2021,NEFT/AIRTEL PAYMENTS/733921646620/MutualFund/Transfer,2347.0,DR
30-09-2021,UPI/swiggyupi@axb/Payment for 282/HDFC BANK LTD/237520147988/PPPLb5acfpy9h3g4778n,2023.93,DR
30-09-2021,UPI/paytmqr6cu3by@p/Refund from YES BANK LIMITE 129045364868/RBL,20602.21,CR
30-09-2021,UPI/gpay-1124412000/Payment for 881/ICICI BANK/123273915550/RBLf5gp7707vxlde2j2,4019.29,DR
30-09-2021,UPI/swiggyupi@axb/Payment for 910/AXIS BANK/791941573199/RBLtkox3autigepq02r,3875.85,DR
30-09-2021,UPI/gpay-1124412000/Payment for 680/ICICI BANK/385329399897/ICI21z7d347zpnpenhi,2610.5,DR
30-09-2021,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/068479510508/PYTM6891990548229XXXXXXXXXX,2059.33,DR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/871203492925/AXLmlddxxv71ilgf615,112.6,DR
30-09-2021,NEFT-RBL558127466670-ABB Dividend-A/C-5e3bm72frv97ktqm-00558127466670-YESB,18456.34,CR
30-09-2021,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/906723048465/ICIdjb5zkk4w3h44cdk,4335.29,DR
30-09-2021,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/184586803115/PPPLdtvm7pcv6ovfpt4m,2889.55,DR
30-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/563294494941/YBLaxp3hslca08b37eo,1759.94,DR
30-09-2021,UPI/gpay-1124412000/Payment for 273/AXIS BANK/904530284377/AXLm7fgjb3atnaeazmk,2078.03,DR
30-09-2021,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/647835677205/PPPLxm6u8mx8ileknh3m,1585.04,DR
30-09-2021,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/632016406162/PPPL2278264119484XXXXXXXXXX,3619.45,DR
30-09-2021,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/581539512590/PPPL1114088780577XXXXXXXXXX,24.46,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/016819284988/PYTM3824623966066XXXXXXXXXX,311.36,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/409940343574/PPPL6989075890341XXXXXXXXXX,1846.33,DR
30-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/144796738285/YBL8c60puhi88a4jqsc,143.23,DR
30-09-2021,NEFT/ICICI BANK/351297529396/ABB Dividend/Transfer,483.65,DR
30-09-2021,NEFT/AXIS BANK/951096723104/CRISIL/Transfer,1621.49,DR
30-09-2021,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/173560591869/PYTM8630419496146XXXXXXXXXX,214.93,DR
30-09-2021,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/936102689423/PYTM9102703357184XXXXXXXXXX,3250.74,DR
29-09-2021,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/557647823179/ICIph3wghcg27tpn2uz,4951.15,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 576/AXIS BANK/728817303899/ICIywx3af8b9m3g9lx3,2132.21,DR
29-09-2021,NEFT/AXIS BANK/162718972195/Zerodha/Transfer,1653.24,DR
29-09-2021,NEFT-YBL216939482551-Mazagon Dock-A/C-9u6d3pc4hn2enno5-00216939482551-YESB,13031.58,CR
29-09-2021,NEFT/HDFC BANK LTD/508135336990/Zerodha/Transfer,3623.1,DR
29-09-2021,NEFT/HDFC BANK LTD/441413809496/CRISIL/Transfer,473.91,DR
29-09-2021,UPI/gpay-1124412000/Payment for 897/HDFC BANK LTD/576428395981/RBL08d2u0un7w320nhj,3721.88,DR
29-09-2021,UPI/zeptomarketplac/Payment for 333/ICICI BANK/740099496215/RBLexflg2scs2x0kn5s,48.21,DR
29-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/906897224706/YBLp8ji4zmglgy3rgi4,4549.73,DR
29-09-2021,NEFT/AXIS BANK/797730573997/MutualFund/Transfer,159.16,DR
29-09-2021,UPI/swiggyupi@axb/Refund from AIRTEL PAYMENTS 467564087283/AXL,19322.88,CR
29-09-2021,UPI/swiggyupi@axb/Payment from Ph/ICICI BANK/315762797714/ICI5hheasfnknt4trq7,4972.19,DR
29-09-2021,NEFT/HDFC BANK LTD/738695035688/Mazagon Dock/Transfer,4115.92,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 134/AIRTEL PAYMENTS/101858862302/RBLbwsx27yty73bfcba,281.01,DR
29-09-2021,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/827152952737/PYTM5909727836804XXXXXXXXXX,2156.43,DR
29-09-2021,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/978302978768/PPPL5188070988773XXXXXXXXXX,1853.52,DR
29-09-2021,NEFT-PPPL097134954840-Mazagon Dock-A/C-r6gysjtcxq16538w-00097134954840-YESB,9742.85,CR
29-09-2021,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/355605573323/RBLwg8kjcaq554e0h3h,3969.27,DR
29-09-2021,UPI/zeptomarketplac/Payment from Ph/YES BANK LIMITE/491374399874/AXLzku1d3xb5kg7jqzy,3816.06,DR
29-09-2021,ACH/CRISIL 5336/PR6611390AI07,26472.87,CR
29-09-2021,NEFT/HDFC BANK LTD/444182179421/MutualFund/Transfer,4880.39,DR
29-09-2021,NEFT/ICICI BANK/244485509996/Mazagon Dock/Transfer,2978.51,DR
29-09-2021,NEFT/HDFC BANK LTD/613425373335/ABB Dividend/Transfer,4593.76,DR
29-09-2021,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/932323299876/PPPL5211596023737XXXXXXXXXX,67.88,DR
29-09-2021,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/275925209585/YBLnokahko3uwdwugtb,4596.54,DR
29-09-2021,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/901041327700/PPPL4747815873128XXXXXXXXXX,166.34,DR
29-09-2021,NEFT/YES BANK LIMITE/272244666365/MutualFund/Transfer,156.95,DR
29-09-2021,NEFT/YES BANK LIMITE/211366282533/MutualFund/Transfer,3936.91,DR
29-09-2021,UPI/paytmqr6cu3by@p/Payment for 532/AXIS BANK/258812243983/RBLkl2ix0pm7rllxwh1,3083.61,DR
29-09-2021,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/960162855984/PYTM6875556523272XXXXXXXXXX,1447.92,DR
29-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/796768685654/AXLzzomi484ga8ho418,3205.33,DR
29-09-2021,NEFT/YES BANK LIMITE/915833424860/MutualFund/Transfer,3830.03,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 684/HDFC BANK LTD/757029034198/AXL5ym7pfsahfi8gld5,369.63,DR
29-09-2021,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/155137256085/PPPLhvzsodyhjlir0ewr,1266.33,DR
29-09-2021,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/370454259493/YBL31jee6vls8sbtg9m,2413.82,DR
29-09-2021,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/857015384751/PYTM3800040090902XXXXXXXXXX,647.21,DR
29-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/484338598522/YBL6bdfbu73ddu3cfu4,4615.05,DR
29-09-2021,UPI/swiggyupi@axb/Refund from AXIS BANK 751576383047/PPPL,15906.22,CR
29-09-2021,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/471984311684/YBL3iz0m2edc5jmgiab,4179.51,DR
29-09-2021,NEFT-PPPL216934235827-HDFC AMC-A/C-khdx4kbhwz5bwgj6-00216934235827-YESB,23934.61,CR
29-09-2021,UPI/swiggyupi@axb/Payment for 700/AXIS BANK/145908058771/AXLrjm9anq5fprc9tn5,4484.99,DR
29-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/946993731036/ICI8qotsvce3j5cq06t,3599.02,DR
29-09-2021,NEFT/AIRTEL PAYMENTS/971088585708/ABB Dividend/Transfer,901.98,DR
29-09-2021,NEFT/HDFC BANK LTD/804696928523/HDFC AMC/Transfer,1958.32,DR
29-09-2021,NEFT-ICI317818328649-Zerodha-A/C-5u8ukq3t0nouaidg-00317818328649-YESB,3891.65,CR
29-09-2021,UPI/paytmqr6cu3by@p/Payment for 531/YES BANK LIMITE/412863210666/AXL1ausmy6drctc57l4,2658.08,DR
29-09-2021,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/072943281109/ICIv5nrlbd0g9uey5jo,2529.5,DR
29-09-2021,ACH/HDFC AMC 7075/PR9776109AI07,3786.55,CR
29-09-2021,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/163069769163/PYTM7634430661662XXXXXXXXXX,1993.81,DR
29-09-2021,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/673925211125/ICI13u6ahfpw3x30fy1,490.3,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 466/AXIS BANK/197740791238/PPPL7uy2mkphlwli4kv0,1623.53,DR
29-09-2021,NEFT/ICICI BANK/644293326343/Zerodha/Transfer,3278.04,DR
29-09-2021,ACH/MutualFund 5318/PR2428167AI07,18689.65,CR
29-09-2021,UPI/zeptomarketplac/Payment for 482/YES BANK LIMITE/072514900378/YBL8f8ebkb964irfj44,4835.02,DR
29-09-2021,NEFT/HDFC BANK LTD/562398076880/Mazagon Dock/Transfer,126.8,DR
29-09-2021,NEFT-YBL665508641473-ABB Dividend-A/C-iq0vojmicqooa4l2-00665508641473-YESB,2192.46,CR
29-09-2021,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/118029351195/RBLrt8204rn2pkiv1r9,2568.65,DR
29-09-2021,UPI/gpay-1124412000/Payment for 466/AIRTEL PAYMENTS/036138095449/YBLckrta0xm1859b75n,4513.5,DR
29-09-2021,NEFT/YES BANK LIMITE/122596037162/Zerodha/Transfer,4065.01,DR
29-09-2021,NEFT/ICICI BANK/467055342877/Zerodha/Transfer,3738.16,DR
29-09-2021,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/718781754879/RBL69hgsm13wj7f6bew,4487.85,DR
29-09-2021,UPI/zeptomarketplac/Payment for 356/YES BANK LIMITE/544301797907/RBL3zuan3ewu7iuyzmz,3942.46,DR
29-09-2021,UPI/gpay-1124412000/Payment for 591/ICICI BANK/092475440899/AXLib42mdudg8uou7ca,522.64,DR
29-09-2021,UPI/paytmqr6cu3by@p/Payment for 996/HDFC BANK LTD/602582449346/YBLwhnr0md44fwyvp91,4295.38,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 335/HDFC BANK LTD/583535359805/AXLm0yia5zm3skeznqf,3951.64,DR
29-09-2021,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/707525834114/PYTM9830341588773XXXXXXXXXX,728.9,DR
29-09-2021,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/672051752432/YBLzvg2jjn5ycrbpyry,4164.13,DR
29-09-2021,NEFT/AXIS BANK/717999610037/HDFC AMC/Transfer,3800.8,DR
29-09-2021,UPI/zeptomarketplac/Payment for 887/AXIS BANK/499079788486/PPPL1pc8el8ihrjxwted,427.4,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 126/AIRTEL PAYMENTS/317634707420/YBL00axcupon6ctdys5,1307.79,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 621/AIRTEL PAYMENTS/788419402601/PPPLc89ha4htuysacz4v,3413.49,DR
29-09-2021,UPI/zeptomarketplac/Payment from Ph/YES BANK LIMITE/625877979125/PPPLub8gt5wcgttt1rfm,1874.61,DR
29-09-2021,NEFT-YBL143535440109-ABB Dividend-A/C-bk9oln2zhzc3p3gd-00143535440109-YESB,2162.56,CR
29-09-2021,UPI/swiggyupi@axb/Payment for 475/AXIS BANK/005187516435/RBL434nspoiwy3du11e,3991.65,DR
29-09-2021,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/200939751246/PYTM8884813726568XXXXXXXXXX,4243.6,DR
29-09-2021,UPI/blinkit.payu@hd/Payment for 941/YES BANK LIMITE/983926101699/PPPL9lclg4xtke4io7zh,3289.24,DR
29-09-2021,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/367152139469/PYTM6362194229670XXXXXXXXXX,3478.92,DR
29-09-2021,NEFT-ICI472470422981-HDFC AMC-A/C-i81wrk8u8pgwmh89-00472470422981-YESB,16864.85,CR
29-09-2021,UPI/swiggyupi@axb/Payment for 212/ICICI BANK/922990975968/RBLyqgly4ndxwfaswu0,1373.03,DR
29-09-2021,UPI/swiggyupi@axb/Payment for 203/AIRTEL PAYMENTS/937236924095/PPPLxywfsytul0273cg5,3781.48,DR
29-09-2021,NEFT/AIRTEL PAYMENTS/790052944432/HDFC AMC/Transfer,2215.83,DR
29-09-2021,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/442977610331/ICIka4y1hn05wrazu0l,4520.29,DR
28-09-2021,UPI/zeptomarketplac/Payment for 443/YES BANK LIMITE/011706181487/PPPLk4ouc7837bi2mon3,3701.49,DR
28-09-2021,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/583772238193/PPPL8225796793724XXXXXXXXXX,2037.02,DR
28-09-2021,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/987530640103/AXLsw502x1u0pygp2v2,2226.96,DR
28-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/384322882900/RBLyjtgxaftwmdq1gsn,1618.92,DR
28-09-2021,UPI/gpay-1124412000/UPIIntent/AXIS BANK/152762188877/PPPL4706644055853XXXXXXXXXX,650.35,DR
28-09-2021,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/354163881721/YBL3u13sq738d65dxtr,777.65,DR
28-09-2021,ACH/HDFC AMC 6223/PR1024212AI07,17972.58,CR
28-09-2021,NEFT/ICICI BANK/592809359221/HDFC AMC/Transfer,3192.14,DR
28-09-2021,ACH/ABB Dividend 1058/PR4329078AI07,6350.84,CR
28-09-2021,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/472760324209/PYTM4566304437638XXXXXXXXXX,434.22,DR
28-09-2021,UPI/gpay-1124412000/Payment for 923/YES BANK LIMITE/040592973814/PPPLhkvlk5tgu1ukw1cl,4316.28,DR
28-09-2021,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/557016276801/PPPL3759579638196XXXXXXXXXX,1993.16,DR
28-09-2021,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/222410201910/PPPL4026105456409XXXXXXXXXX,2706.79,DR
28-09-2021,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/891405847058/PYTM8367843361861XXXXXXXXXX,1353.47,DR
28-09-2021,NEFT/YES BANK LIMITE/036026776827/Mazagon Dock/Transfer,989.62,DR
28-09-2021,UPI/zeptomarketplac/Payment for 229/AXIS BANK/586385658023/PPPLz6bf794edemix5yv,576.98,DR
28-09-2021,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/845425534764/RBL6m5r0xkwm0kby4wz,4578.24,DR
28-09-2021,NEFT-RBL643632638746-HDFC AMC-A/C-c21k1xcvx4pjxhxz-00643632638746-YESB,18357.14,CR
28-09-2021,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/802923759275/RBLws5kna9pk739juca,4427.21,DR
28-09-2021,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/808538596381/PPPL4300500362437XXXXXXXXXX,3286.22,DR
28-09-2021,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/014417394775/PPPLkz6njr21yj8785xn,3604.41,DR
28-09-2021,NEFT/AIRTEL PAYMENTS/950274440049/Zerodha/Transfer,387.32,DR
28-09-2021,UPI/blinkit.payu@hd/Payment from Ph/AXIS BANK/490167222728/RBLe4dg2i9w1j0g5wfo,4843.99,DR
28-09-2021,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/140275593135/ICI662jhmlasiyzqwkw,3664.4,DR
28-09-2021,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/186321142204/PPPLi87eeamk6rqoka4g,4134.8,DR
28-09-2021,NEFT/HDFC BANK LTD/408321157544/Mazagon Dock/Transfer,2665.24,DR
28-09-2021,UPI/zeptomarketplac/Payment for 780/HDFC BANK LTD/842532776321/PPPL546b7wcv9lqld7uw,1710.55,DR
28-09-2021,UPI/zeptomarketplac/Payment for 597/HDFC BANK LTD/633945166400/ICIa9fxybzv9mxurli3,4338.49,DR
28-09-2021,NEFT/ICICI BANK/227779934823/ABB Dividend/Transfer,2238.06,DR
28-09-2021,UPI/blinkit.payu@hd/Payment for 356/AXIS BANK/374125171184/AXLf9mlbm06b21x5yz4,4935.81,DR
28-09-2021,NEFT-PPPL700073525667-CRISIL-A/C-8eraols2605zq479-00700073525667-YESB,7715.37,CR
28-09-2021,UPI/gpay-1124412000/Payment for 775/YES BANK LIMITE/175361498475/YBLkj0fyuw9122gna2g,1318.64,DR
28-09-2021,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/456886387430/PYTM1815257577224XXXXXXXXXX,1008.86,DR
28-09-2021,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/893419979990/PYTM9563671536055XXXXXXXXXX,4834.2,DR
28-09-2021,NEFT/ICICI BANK/509426481734/MutualFund/Transfer,4997.66,DR
28-09-2021,UPI/paytmqr6cu3by@p/Payment for 511/HDFC BANK LTD/494710703990/RBLnvneeyzpo6qnb9a2,2539.84,DR
28-09-2021,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/962540197419/PPPLrpjdh0hpvl7z5sa9,2232.82,DR
28-09-2021,UPI/gpay-1124412000/Payment from Ph/YES BANK LIMITE/888399130086/RBLb0sdr4piaca7naiu,3928.06,DR
28-09-2021,NEFT/YES BANK LIMITE/191471640517/CRISIL/Transfer,630.26,DR
28-09-2021,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/389853332463/PPPLugcvatsdw6ypvt9l,3287.82,DR
28-09-2021,NEFT/HDFC BANK LTD/012451867695/Zerodha/Transfer,4874.84,DR
28-09-2021,ACH/CRISIL 6663/PR8508201AI07,16122.89,CR
28-09-2021,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/940650435949/PPPL2850847879278XXXXXXXXXX,1962.08,DR
28-09-2021,UPI/swiggyupi@axb/Payment for 827/AXIS BANK/836800401962/ICIx497i68z0280dhzi,1823.98,DR
28-09-2021,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/962848216488/AXLg4fto0lqy6vcsmas,151.11,DR
28-09-2021,UPI/blinkit.payu@hd/Payment for 309/AIRTEL PAYMENTS/578428521008/ICIg2uu33f8s1regiq6,79.99,DR
28-09-2021,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/866056291388/PYTM5972766027266XXXXXXXXXX,4068.77,DR
28-09-2021,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/902863425519/PPPL2316365362278XXXXXXXXXX,1842.03,DR
28-09-2021,NEFT/ICICI BANK/706228888502/Mazagon Dock/Transfer,3136.3,DR
28-09-2021,NEFT-RBL852855131499-ABB Dividend-A/C-n2dyfebacutg9cqq-00852855131499-YESB,9364.35,CR
28-09-2021,NEFT/HDFC BANK LTD/288716618368/Mazagon Dock/Transfer,1678.05,DR
28-09-2021,NEFT-AXL632419582717-MutualFund-A/C-inl8z9mmqg5j626l-00632419582717-YESB,14999.39,CR
28-09-2021,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/240370091417/PYTM4133349838122XXXXXXXXXX,1700.7,DR
28-09-2021,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/898870139167/PPPL3752903271509XXXXXXXXXX,4859.97,DR
28-09-2021,ACH/ABB Dividend 6769/PR4857323AI07,4688.95,CR
28-09-2021,UPI/swiggyupi@axb/Payment for 787/ICICI BANK/130942187836/YBLxukxv0x50pr7vw1l,2265.84,DR
