Date,Description,Amount,Type
30-04-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/888112572921/PPPL1807499032798XXXXXXXXXX,4311.79,DR
30-04-2022,UPI/gpay-1124412000/Payment for 705/AXIS BANK/366081711412/ICIn958yzezurwjl4w3,4421.1,DR
30-04-2022,UPI/swiggyupi@axb/UPIIntent/HDFC BANK LTD/640655289208/PYTM7511853213161XXXXXXXXXX,4802.62,DR
30-04-2022,UPI/blinkit.payu@hd/Payment for 869/AIRTEL PAYMENTS/856437300572/PPPLxbcu43wax9z2d5o8,1928.68,DR
30-04-2022,UPI/zeptomarketplac/Payment for 924/HDFC BANK LTD/727897547394/AXLw4nfvat5g7eyr79j,3685.75,DR
30-04-2022,UPI/blinkit.payu@hd/Payment for 327/AIRTEL PAYMENTS/381316316008/ICIbbgb9rhlztm9ris5,4767.86,DR
30-04-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/822874233602/PYTM1564335130643XXXXXXXXXX,734.73,DR
30-04-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/378071335089/YBLzyu1w6pa3d358o5h,4705.34,DR
30-04-2022,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/867617525061/PYTM8847567154528XXXXXXXXXX,3779.89,DR
30-04-2022,NEFT/ICICI BANK/618934117548/CRISIL/Transfer,3331.52,DR
30-04-2022,UPI/zeptomarketplac/Refund from ICICI BANK 446196783609/PPPL,27443.67,CR
30-04-2022,UPI/paytmqr6cu3by@p/Payment for 392/AIRTEL PAYMENTS/407480579629/PPPLpwg2tnd36xo1h3m5,3179.74,DR
29-04-2022,UPI/swiggyupi@axb/Payment for 896/HDFC BANK LTD/791321528080/ICI4i9codm08mcftjc6,4448.81,DR
29-04-2022,ACH/Mazagon Dock 4041/PR2303158AI07,16773.45,CR
29-04-2022,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/379131413627/PPPL4078559208518XXXXXXXXXX,2512.72,DR
29-04-2022,UPI/blinkit.payu@hd/Payment from Ph/AIRTEL PAYMENTS/432529524186/ICI8v92unkeyojefqce,4878.1,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 921/YES BANK LIMITE/605552953472/YBLe5o57e2w5129s1rr,3975.13,DR
29-04-2022,UPI/blinkit.payu@hd/UPIIntent/YES BANK LIMITE/719559298202/PPPL9718015508959XXXXXXXXXX,4117.47,DR
29-04-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/103706946254/PPPLtirn6owppx32gv52,4820.34,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 294/ICICI BANK/750238102357/ICIey8vj2e7uy2p3ir8,2389.6,DR
29-04-2022,UPI/swiggyupi@axb/Payment for 136/AIRTEL PAYMENTS/217382959766/YBLm8u6re51hb93kj7n,1388.93,DR
29-04-2022,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/250960180248/ICI0mdtidq9w79kt5kw,324.48,DR
29-04-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/875414718480/RBLpf827gt8b3au0h2k,3083.99,DR
29-04-2022,UPI/swiggyupi@axb/Payment from Ph/YES BANK LIMITE/002114828293/AXLbnfn07j0fc3cp312,1863.0,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 425/ICICI BANK/545757766635/ICIm9ayz4si4ynivqdm,770.9,DR
29-04-2022,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/178079108027/PPPL0vsfb62l1jvpzw2l,2435.12,DR
29-04-2022,ACH/HDFC AMC 7660/PR5331933AI07,6876.58,CR
29-04-2022,UPI/gpay-1124412000/Payment for 892/ICICI BANK/993863924332/YBLosncwoylevh77fy4,2458.23,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/570978301817/PYTM7386901019106XXXXXXXXXX,3179.55,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 704/HDFC BANK LTD/951030752573/AXLhowzrss20ctgwmrf,1428.17,DR
29-04-2022,NEFT/AIRTEL PAYMENTS/879813948160/Mazagon Dock/Transfer,2965.87,DR
29-04-2022,NEFT/AXIS BANK/718026049288/CRISIL/Transfer,2677.38,DR
29-04-2022,UPI/swiggyupi@axb/Payment for 174/HDFC BANK LTD/947725180475/YBLa1xdpt3aj6qdg6eo,4041.36,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 865/ICICI BANK/079058975803/PPPLat23nkksoce6lkla,1878.5,DR
29-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/218048077798/ICIfb8gmiyl34grmvya,3579.14,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 775/ICICI BANK/181101726592/ICIr8sug1iphk1smtpf,4080.12,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/784348560711/PYTM4918151847339XXXXXXXXXX,2181.05,DR
29-04-2022,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/770366816650/PYTM7996849111700XXXXXXXXXX,4602.98,DR
29-04-2022,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/555626521046/YBLfh5nclatil3ca7ve,4929.99,DR
29-04-2022,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/855432459603/ICI2kez094xiyudwma7,2244.07,DR
29-04-2022,NEFT/ICICI BANK/388532748346/CRISIL/Transfer,3381.48,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/718330662131/PPPL1564085286632XXXXXXXXXX,187.9,DR
29-04-2022,NEFT-PPPL136496614780-ABB Dividend-A/C-wlbmgbd3jz5ql3yy-00136496614780-YESB,27062.59,CR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/726059570239/PYTM8470552551732XXXXXXXXXX,3295.65,DR
29-04-2022,ACH/Zerodha 8685/PR3430923AI07,15399.22,CR
29-04-2022,UPI/zeptomarketplac/Payment from Ph/YES BANK LIMITE/348399503111/ICIx4lbp6cdtz5dijv9,210.47,DR
29-04-2022,NEFT-ICI198204553713-Mazagon Dock-A/C-jaya2497j3rm79pl-00198204553713-YESB,2264.82,CR
29-04-2022,UPI/gpay-1124412000/Refund from AIRTEL PAYMENTS 703496653474/YBL,16519.95,CR
29-04-2022,NEFT/AIRTEL PAYMENTS/391843470198/Mazagon Dock/Transfer,1318.87,DR
29-04-2022,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/975463864418/PPPL1940935984355XXXXXXXXXX,3920.55,DR
29-04-2022,UPI/zeptomarketplac/Payment for 775/AIRTEL PAYMENTS/345777000897/ICIj8q5z96kwe5w16gv,4273.58,DR
29-04-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/050574886077/PPPL1544693063442XXXXXXXXXX,1133.56,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/502520126061/PPPL4558780925979XXXXXXXXXX,4164.58,DR
29-04-2022,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/272045749659/AXLr9mafqhpzrrbro0s,1720.68,DR
29-04-2022,UPI/gpay-1124412000/Payment for 324/YES BANK LIMITE/212272201964/YBLw5jf7gnl2yrffwqx,4421.21,DR
29-04-2022,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/462374320181/ICItqom4xljuebsepjz,1401.62,DR
29-04-2022,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/216527720409/YBLwsqoh70975vbjnt9,1049.44,DR
29-04-2022,NEFT/AIRTEL PAYMENTS/472621902301/MutualFund/Transfer,1211.26,DR
29-04-2022,NEFT/AXIS BANK/070761599926/CRISIL/Transfer,2134.48,DR
29-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/121872708641/YBLv602x2kz145zsi9h,3522.79,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 202/AXIS BANK/247083453176/PPPLal8ovgl9u8l44js3,1468.44,DR
29-04-2022,UPI/gpay-1124412000/Payment for 977/ICICI BANK/589346816095/RBLgsfvibh06nw420py,1232.99,DR
29-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/ICICI BANK/743956749800/PPPL1y7r4r6c8oj16549,3520.67,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/726054720087/PPPL3335675408686XXXXXXXXXX,3925.97,DR
29-04-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/861884166915/PPPL6422313687160XXXXXXXXXX,845.62,DR
29-04-2022,NEFT-AXL173078636924-ABB Dividend-A/C-hv9soiwt7aecsoub-00173078636924-YESB,1553.92,CR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/112494503166/PYTM5315681709392XXXXXXXXXX,905.95,DR
29-04-2022,UPI/gpay-1124412000/Refund from HDFC BANK LTD 321396880205/YBL,9585.08,CR
29-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AIRTEL PAYMENTS/234970240558/YBLztqefkq4vnz6sxqj,3532.73,DR
29-04-2022,NEFT/AXIS BANK/461614203951/MutualFund/Transfer,1824.65,DR
29-04-2022,NEFT/YES BANK LIMITE/764988934404/Zerodha/Transfer,321.44,DR
29-04-2022,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/952296256742/PYTM3756446299517XXXXXXXXXX,4090.17,DR
29-04-2022,UPI/swiggyupi@axb/Refund from HDFC BANK LTD 660345852068/RBL,7494.58,CR
29-04-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/753225647134/YBLhozh9yfi86gzjx28,3037.17,DR
29-04-2022,UPI/blinkit.payu@hd/Payment for 285/HDFC BANK LTD/678859820569/RBL2t6kw3xbl3hf6nuz,201.36,DR
29-04-2022,UPI/swiggyupi@axb/Payment for 292/AIRTEL PAYMENTS/816437592683/AXLzq2ntpwoonh7emvq,597.15,DR
29-04-2022,NEFT/ICICI BANK/949752937714/CRISIL/Transfer,2185.53,DR
29-04-2022,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/080201416827/PYTM9435040609046XXXXXXXXXX,1413.55,DR
29-04-2022,UPI/paytmqr6cu3by@p/Payment for 659/ICICI BANK/485556872393/RBL7klk3op3x2oegxhc,1963.05,DR
29-04-2022,NEFT/AXIS BANK/224375482860/HDFC AMC/Transfer,4773.43,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/865746951197/PPPL4619585879717XXXXXXXXXX,4693.55,DR
29-04-2022,UPI/paytmqr6cu3by@p/Payment for 456/AIRTEL PAYMENTS/486051822653/PPPLvyaxuszc8q9n0bln,450.58,DR
29-04-2022,UPI/paytmqr6cu3by@p/Payment for 198/YES BANK LIMITE/057193118776/RBLwuyg7jh3kzvv9mr1,3462.89,DR
29-04-2022,UPI/gpay-1124412000/Refund from AIRTEL PAYMENTS 112545258492/AXL,1259.17,CR
29-04-2022,NEFT/YES BANK LIMITE/688826339637/MutualFund/Transfer,686.71,DR
29-04-2022,UPI/gpay-1124412000/UPIIntent/YES BANK LIMITE/292199513053/PYTM2944543944578XXXXXXXXXX,2023.08,DR
29-04-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/529082981759/PPPLzaqghuhjt1ep828v,3724.59,DR
29-04-2022,UPI/swiggyupi@axb/Payment for 155/AXIS BANK/200355235051/YBL7rg73low67vivonv,352.13,DR
29-04-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/809099954240/PYTM1988239349317XXXXXXXXXX,4976.84,DR
29-04-2022,NEFT/ICICI BANK/741465233038/HDFC AMC/Transfer,1174.36,DR
29-04-2022,NEFT/ICICI BANK/963235215322/Mazagon Dock/Transfer,1400.75,DR
29-04-2022,NEFT/AXIS BANK/861627085985/Mazagon Dock/Transfer,3841.31,DR
29-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/544410025591/PYTM1109109909578XXXXXXXXXX,3119.55,DR
29-04-2022,UPI/swiggyupi@axb/UPIIntent/YES BANK LIMITE/967421408455/PPPL5503608645672XXXXXXXXXX,278.63,DR
28-04-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/111122571852/PYTM4340968412774XXXXXXXXXX,2883.03,DR
28-04-2022,UPI/zeptomarketplac/Refund from HDFC BANK LTD 623576025695/YBL,11941.16,CR
28-04-2022,UPI/swiggyupi@axb/UPIIntent/AXIS BANK/920111744127/PPPL3030572761317XXXXXXXXXX,2170.49,DR
28-04-2022,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/589430576213/ICIo7opmon6m9n4sckl,3374.22,DR
28-04-2022,UPI/blinkit.payu@hd/Payment for 579/ICICI BANK/391853636141/ICInjt06t774uzhvm16,603.8,DR
28-04-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/897697687376/PYTM1329013071148XXXXXXXXXX,3825.62,DR
28-04-2022,NEFT/YES BANK LIMITE/924172349863/Zerodha/Transfer,2984.94,DR
28-04-2022,NEFT/AIRTEL PAYMENTS/127547110040/Zerodha/Transfer,1629.21,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/697145975329/PPPL8846397883911XXXXXXXXXX,2686.16,DR
28-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/687226270545/AXL06ta4o0dpbdktbzx,3660.55,DR
28-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/AXIS BANK/291174096949/AXLyrhchpirwjnvnt5s,587.52,DR
28-04-2022,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/468079600557/PYTM5780109807133XXXXXXXXXX,267.48,DR
28-04-2022,UPI/paytmqr6cu3by@p/Payment for 358/AXIS BANK/897014122562/YBLeizrgabc1zagwotv,4108.55,DR
28-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/000276027708/PPPL5466638330342XXXXXXXXXX,4025.59,DR
28-04-2022,UPI/gpay-1124412000/Payment from Ph/AIRTEL PAYMENTS/028950952354/RBLbsbp2c13p61hkpcl,457.9,DR
28-04-2022,NEFT/AXIS BANK/571959004250/Zerodha/Transfer,1892.88,DR
28-04-2022,UPI/swiggyupi@axb/Payment for 419/YES BANK LIMITE/092108641885/ICIj9qjpd5j6rkj6jnz,3660.27,DR
28-04-2022,NEFT/HDFC BANK LTD/119721537338/ABB Dividend/Transfer,3409.89,DR
28-04-2022,UPI/zeptomarketplac/Refund from YES BANK LIMITE 428558171568/PPPL,17451.37,CR
28-04-2022,UPI/gpay-1124412000/UPIIntent/HDFC BANK LTD/784272971432/PYTM5844891106989XXXXXXXXXX,3573.48,DR
28-04-2022,NEFT/ICICI BANK/984336305854/CRISIL/Transfer,2252.05,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/712845652239/PPPL7408664642111XXXXXXXXXX,2246.37,DR
28-04-2022,NEFT/YES BANK LIMITE/337204045527/Mazagon Dock/Transfer,334.2,DR
28-04-2022,UPI/zeptomarketplac/Payment for 500/HDFC BANK LTD/106411809096/YBLskqertcq4wspgr2n,2094.81,DR
28-04-2022,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/931889854689/PYTM9929046615920XXXXXXXXXX,3095.29,DR
28-04-2022,NEFT/YES BANK LIMITE/257326760110/MutualFund/Transfer,577.41,DR
28-04-2022,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/934467456575/PPPL1632562062026XXXXXXXXXX,525.56,DR
28-04-2022,UPI/blinkit.payu@hd/Payment for 937/HDFC BANK LTD/708425375495/YBLqirfvdp5jt8ckaij,2244.52,DR
28-04-2022,UPI/blinkit.payu@hd/Payment for 692/AIRTEL PAYMENTS/021793349272/YBL15p6ye4qhi5eycnm,136.48,DR
28-04-2022,UPI/zeptomarketplac/UPIIntent/AXIS BANK/699859194412/PYTM6350905413962XXXXXXXXXX,4544.73,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/AXIS BANK/100326243482/PYTM8553038605656XXXXXXXXXX,521.97,DR
28-04-2022,UPI/blinkit.payu@hd/UPIIntent/AIRTEL PAYMENTS/339659655744/PYTM6451853114735XXXXXXXXXX,912.29,DR
28-04-2022,NEFT-RBL844985537550-Zerodha-A/C-812tx831ujih812q-00844985537550-YESB,6826.83,CR
28-04-2022,UPI/gpay-1124412000/Payment for 418/ICICI BANK/378670391386/RBLdbnvp1wmp7c907lk,1601.84,DR
28-04-2022,NEFT/AXIS BANK/228873471893/Zerodha/Transfer,1014.68,DR
28-04-2022,UPI/swiggyupi@axb/Payment for 832/AIRTEL PAYMENTS/861158893568/ICIhirbdgwk0yfr998s,2194.96,DR
28-04-2022,NEFT/HDFC BANK LTD/131170429833/Zerodha/Transfer,660.87,DR
28-04-2022,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/829315411374/RBLnqgjwvznkasri28a,1208.76,DR
28-04-2022,NEFT/YES BANK LIMITE/438384546346/MutualFund/Transfer,815.14,DR
28-04-2022,NEFT/AXIS BANK/454321227218/ABB Dividend/Transfer,857.24,DR
28-04-2022,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/746273438017/YBLiuo26tsjqxmwi05u,1288.53,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/511619115941/PPPL1605643072047XXXXXXXXXX,653.87,DR
28-04-2022,UPI/swiggyupi@axb/UPIIntent/AIRTEL PAYMENTS/971245130784/PPPL5890750727085XXXXXXXXXX,2118.48,DR
28-04-2022,UPI/gpay-1124412000/UPIIntent/AIRTEL PAYMENTS/761889514309/PYTM3428194671799XXXXXXXXXX,3931.59,DR
28-04-2022,UPI/blinkit.payu@hd/Refund from HDFC BANK LTD 332392720066/AXL,6476.42,CR
28-04-2022,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/170897202936/RBLf94djzhzjv113xat,3965.56,DR
28-04-2022,UPI/paytmqr6cu3by@p/Payment for 863/YES BANK LIMITE/648058641129/AXLaewxls2agt2l1pv7,1672.03,DR
28-04-2022,NEFT/ICICI BANK/427387900113/HDFC AMC/Transfer,574.95,DR
28-04-2022,UPI/gpay-1124412000/Payment from Ph/ICICI BANK/758370860434/YBLk34ce7j5i3ere6i3,1652.08,DR
28-04-2022,NEFT/AXIS BANK/820841851705/ABB Dividend/Transfer,3943.52,DR
28-04-2022,NEFT/AXIS BANK/147755101776/CRISIL/Transfer,647.73,DR
28-04-2022,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/005088995815/YBLjztk1pqknj0ws07k,105.42,DR
28-04-2022,ACH/MutualFund 1176/PR7103792AI07,21918.82,CR
