Date,Description,Amount,Type
30-12-2020,UPI/paytmqr6cu3by@p/UPIIntent/AXIS BANK/596986098855/PPPL8103827429340XXXXXXXXXX,4764.54,DR
30-12-2020,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/550683120770/AXLgf7h53wf3tf85lmg,2872.59,DR
30-12-2020,UPI/gpay-1124412000/Payment for 950/HDFC BANK LTD/770830168656/AXLdvdchmsyzf345bxn,2135.57,DR
30-12-2020,UPI/blinkit.payu@hd/Refund from HDFC BANK LTD 811717494933/ICI,15918.31,CR
30-12-2020,UPI/blinkit.payu@hd/UPIIntent/AXIS BANK/577644339305/PPPL3574810602100XXXXXXXXXX,4907.11,DR
30-12-2020,UPI/swiggyupi@axb/Payment from Ph/AXIS BANK/879380444806/AXLizou6a9nbjsew0dr,2176.42,DR
30-12-2020,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/999378511449/PPPL2971762305974XXXXXXXXXX,3316.57,DR
30-12-2020,UPI/zeptomarketplac/Payment for 808/YES BANK LIMITE/702400127232/AXLcln6hq4e0zn1i5vd,900.99,DR
30-12-2020,UPI/paytmqr6cu3by@p/UPIIntent/ICICI BANK/236233897235/PYTM2720860831402XXXXXXXXXX,4529.35,DR
30-12-2020,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/380892618231/YBLowtqrys704gdldsb,3639.76,DR
30-12-2020,NEFT/ICICI BANK/965913018346/Zerodha/Transfer,465.42,DR
30-12-2020,UPI/paytmqr6cu3by@p/Payment for 550/ICICI BANK/551055330850/PPPL9mjp82xoq3kccdyu,1469.68,DR
30-12-2020,UPI/gpay-1124412000/UPIIntent/ICICI BANK/487367773835/PYTM3437318310800XXXXXXXXXX,1838.66,DR
30-12-2020,UPI/blinkit.payu@hd/UPIIntent/ICICI BANK/484174684606/PPPL7878834228879XXXXXXXXXX,3161.6,DR
30-12-2020,UPI/swiggyupi@axb/Refund from AXIS BANK 857781207245/AXL,29614.93,CR
30-12-2020,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/555499270732/PPPL6271227744445XXXXXXXXXX,1982.31,DR
30-12-2020,UPI/swiggyupi@axb/Payment for 590/AXIS BANK/960896307602/ICIlax5jidnno65t02a,718.05,DR
30-12-2020,UPI/gpay-1124412000/Payment for 649/ICICI BANK/446803259349/YBLetfyc1z7g6z3ruwh,257.08,DR
30-12-2020,UPI/blinkit.payu@hd/Payment for 782/ICICI BANK/271376665247/AXL5rin7o8338s8e449,452.71,DR
30-12-2020,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/083984522489/YBLlius7g1ry2nr70sr,728.63,DR
30-12-2020,NEFT/ICICI BANK/888914171069/Mazagon Dock/Transfer,4816.88,DR
30-12-2020,UPI/paytmqr6cu3by@p/UPIIntent/HDFC BANK LTD/218238049244/PYTM1017492928695XXXXXXXXXX,4356.46,DR
30-12-2020,NEFT/AXIS BANK/655382764115/CRISIL/Transfer,2675.2,DR
30-12-2020,UPI/paytmqr6cu3by@p/Payment from Ph/YES BANK LIMITE/696444255539/PPPLizju1onyt4885yz5,4382.82,DR
30-12-2020,UPI/blinkit.payu@hd/Payment for 606/YES BANK LIMITE/378536369504/ICIghl3otctr2v9jazm,3528.32,DR
30-12-2020,UPI/swiggyupi@axb/Payment for 498/ICICI BANK/642620848212/RBL4zg4zu0nmow6jnmd,1359.03,DR
30-12-2020,NEFT/AIRTEL PAYMENTS/421967760389/ABB Dividend/Transfer,1415.76,DR
30-12-2020,UPI/swiggyupi@axb/Payment for 431/YES BANK LIMITE/025152562579/ICIxf3n2crw44nukbcr,2821.45,DR
30-12-2020,NEFT/HDFC BANK LTD/646855589322/ABB Dividend/Transfer,2188.13,DR
30-12-2020,NEFT-AXL000522775421-ABB Dividend-A/C-e1zxj4rm4nmc1xnt-00000522775421-YESB,23601.08,CR
30-12-2020,UPI/blinkit.payu@hd/Payment for 305/HDFC BANK LTD/571060573402/RBL950uuf5e1mb0qsou,2303.47,DR
30-12-2020,ACH/HDFC AMC 5424/PR2860752AI07,17142.51,CR
29-12-2020,NEFT/YES BANK LIMITE/385787692086/Zerodha/Transfer,556.64,DR
29-12-2020,UPI/zeptomarketplac/UPIIntent/YES BANK LIMITE/531256630609/PYTM7366891694213XXXXXXXXXX,1249.4,DR
29-12-2020,UPI/blinkit.payu@hd/Payment from Ph/ICICI BANK/992234902874/YBLj60u7n92dqd6bceq,3683.45,DR
29-12-2020,ACH/ABB Dividend 3997/PR4911269AI07,24603.58,CR
29-12-2020,NEFT/AXIS BANK/741604521220/CRISIL/Transfer,370.48,DR
29-12-2020,NEFT/AIRTEL PAYMENTS/095638840057/Mazagon Dock/Transfer,1070.69,DR
29-12-2020,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/090472849831/PPPL9090180395731XXXXXXXXXX,1074.01,DR
29-12-2020,UPI/gpay-1124412000/Payment for 469/YES BANK LIMITE/592226867125/RBL7lp0hnmqk3qdy3tf,1048.5,DR
29-12-2020,UPI/paytmqr6cu3by@p/UPIIntent/YES BANK LIMITE/662511456869/PPPL1413432062723XXXXXXXXXX,4220.79,DR
29-12-2020,UPI/swiggyupi@axb/Payment for 623/YES BANK LIMITE/891389493658/AXLgv29aggbevutfjix,350.64,DR
29-12-2020,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/130800307997/PPPL1o1o3s6ph1s3l6ap,741.54,DR
29-12-2020,UPI/zeptomarketplac/UPIIntent/AIRTEL PAYMENTS/617698545119/PYTM1252558921517XXXXXXXXXX,3721.39,DR
29-12-2020,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/720006478282/ICI0rshh9ckgs96z49r,3015.09,DR
29-12-2020,NEFT/AXIS BANK/174992337118/ABB Dividend/Transfer,4064.0,DR
29-12-2020,UPI/swiggyupi@axb/Payment from Ph/AIRTEL PAYMENTS/786538318606/PPPL38sbmgsjt1hmiip0,464.94,DR
29-12-2020,UPI/paytmqr6cu3by@p/Payment for 471/YES BANK LIMITE/781127160139/PPPL7fqxllb8el8gfz0e,3839.77,DR
29-12-2020,UPI/swiggyupi@axb/Payment from Ph/HDFC BANK LTD/839872353238/YBLjxkzj06zq6kanmzc,2009.89,DR
29-12-2020,UPI/zeptomarketplac/UPIIntent/ICICI BANK/337302394754/PPPL9104219557852XXXXXXXXXX,4700.11,DR
29-12-2020,UPI/gpay-1124412000/Payment for 354/AIRTEL PAYMENTS/806521035967/RBL82g89ixkh4hoe6tn,21.34,DR
29-12-2020,UPI/zeptomarketplac/Payment for 717/AXIS BANK/610376013301/PPPLz71j6aj3c7vcqx64,186.1,DR
29-12-2020,UPI/swiggyupi@axb/UPIIntent/ICICI BANK/390999338905/PPPL6997006636823XXXXXXXXXX,4112.11,DR
29-12-2020,UPI/gpay-1124412000/Payment from Ph/HDFC BANK LTD/198308916936/AXLd39actnnc19vpnd8,823.25,DR
29-12-2020,ACH/HDFC AMC 5845/PR2328757AI07,26902.2,CR
29-12-2020,UPI/zeptomarketplac/Payment for 881/YES BANK LIMITE/237345372234/RBL29u6pnpujc65pl4c,3499.97,DR
29-12-2020,UPI/paytmqr6cu3by@p/Payment from Ph/HDFC BANK LTD/170329470155/ICIxbl2xnc62kr04eqg,1951.6,DR
29-12-2020,UPI/swiggyupi@axb/Payment for 176/ICICI BANK/792336910753/AXL64zwmrrr1lxa0h2c,3512.19,DR
29-12-2020,UPI/zeptomarketplac/Payment from Ph/AXIS BANK/314906564294/YBLvseqmwrc941v36em,4782.84,DR
29-12-2020,UPI/blinkit.payu@hd/Payment from Ph/YES BANK LIMITE/733376959769/ICIy366igzksg5xrmdi,1273.55,DR
29-12-2020,NEFT/AXIS BANK/703321512638/CRISIL/Transfer,3273.02,DR
29-12-2020,NEFT/AIRTEL PAYMENTS/149002052441/Zerodha/Transfer,2276.19,DR
29-12-2020,NEFT-AXL724732454089-CRISIL-A/C-yvgsan3ffk7wp0gd-00724732454089-YESB,29942.6,CR
29-12-2020,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/369036601335/AXLwzostixowbrvfbz0,1788.38,DR
29-12-2020,UPI/gpay-1124412000/Payment for 223/YES BANK LIMITE/380488131343/YBLb61pn38sm6yjs22t,4946.46,DR
29-12-2020,UPI/blinkit.payu@hd/UPIIntent/HDFC BANK LTD/202608646145/PPPL2543952256635XXXXXXXXXX,3106.51,DR
29-12-2020,NEFT-AXL299780685070-Mazagon Dock-A/C-7yrgn1lw0fs7cy6h-00299780685070-YESB,26878.63,CR
29-12-2020,UPI/zeptomarketplac/UPIIntent/AXIS BANK/122992837793/PYTM8850034641997XXXXXXXXXX,450.51,DR
29-12-2020,UPI/swiggyupi@axb/Payment for 201/YES BANK LIMITE/174743198731/ICIoryjuwdh5wq7twh4,1660.46,DR
29-12-2020,NEFT/AIRTEL PAYMENTS/830241047308/Zerodha/Transfer,3996.87,DR
29-12-2020,NEFT/AXIS BANK/058858766159/ABB Dividend/Transfer,338.53,DR
29-12-2020,NEFT-AXL552446109081-CRISIL-A/C-gb8apgbclvm9gx62-00552446109081-YESB,4348.49,CR
29-12-2020,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/241252523196/YBLuux8ni50swfgkoj7,1476.41,DR
29-12-2020,NEFT/AIRTEL PAYMENTS/484534128923/MutualFund/Transfer,807.44,DR
29-12-2020,UPI/swiggyupi@axb/Payment for 119/ICICI BANK/330713973227/AXL2ki77i1snzn2vr3i,4646.97,DR
29-12-2020,UPI/zeptomarketplac/Payment for 834/YES BANK LIMITE/690779082913/RBLd7fzbmfw7qerr9hy,771.0,DR
29-12-2020,NEFT-ICI021744128735-CRISIL-A/C-6tgn4a8kkmkwy655-00021744128735-YESB,22304.01,CR
29-12-2020,UPI/zeptomarketplac/UPIIntent/HDFC BANK LTD/716065920148/PPPL1951347439809XXXXXXXXXX,2864.27,DR
29-12-2020,UPI/gpay-1124412000/Payment from Ph/YES BANK LIMITE/177652658163/RBLq40miwtl6xb0awwt,4282.28,DR
29-12-2020,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/345995698926/AXL9hiezv2s8wrg0ydx,4539.26,DR
29-12-2020,UPI/paytmqr6cu3by@p/UPIIntent/AIRTEL PAYMENTS/586610592695/PYTM1090281047965XXXXXXXXXX,125.23,DR
29-12-2020,UPI/zeptomarketplac/Payment from Ph/ICICI BANK/214944437629/PPPLg3siqtr8xp66djf2,1113.99,DR
29-12-2020,NEFT/AIRTEL PAYMENTS/476690788617/Zerodha/Transfer,1987.82,DR
29-12-2020,UPI/paytmqr6cu3by@p/Payment for 221/AXIS BANK/967915803465/ICIo4rqxluiwvhodsk9,3751.33,DR
29-12-2020,UPI/zeptomarketplac/Payment from Ph/AIRTEL PAYMENTS/268819270824/AXLgvt5xxnd988kvs1c,4062.69,DR
29-12-2020,ACH/MutualFund 4516/PR3976928AI07,6104.52,CR
29-12-2020,UPI/gpay-1124412000/Payment from Ph/AXIS BANK/501410047599/AXLpe4j1uvqzqeya5dr,3167.02,DR
29-12-2020,NEFT/AIRTEL PAYMENTS/257611357624/CRISIL/Transfer,1210.07,DR
29-12-2020,UPI/blinkit.payu@hd/Payment from Ph/HDFC BANK LTD/878236877658/AXLcgykbfcpqhvu07l2,456.81,DR
29-12-2020,NEFT-RBL364909768370-CRISIL-A/C-yuh921y0w695qsin-00364909768370-YESB,19657.95,CR
